Round,Train Loss,Dice WT
-1,0.9915990766882896,0.0991
-1,0.9909917333722114,0.139
-1,0.9906376120448114,0.1234
-1,0.9901571035385132,0.0868
-1,0.989385284036398,0.084
-1,0.9879575170576572,0.0452
-1,0.9857856799662112,0.0519
-1,0.9824313198029995,0.0582
-1,0.977809039503336,0.1064
-1,0.971295648664236,0.0778
-1,0.9617842528223992,0.1085
-1,0.9468182042241097,0.1257
-1,0.9241834612190724,0.2181
-1,0.8881127142906189,0.3366
-1,0.8320099791884422,0.4711
-1,0.7512776969373227,0.7898
-1,0.6552057978510856,0.8909
-1,0.5521201209723949,0.8439
-1,0.4665692859888077,0.9006
-1,0.39283932253718373,0.8894
-1,0.33613415658473966,0.8242
-1,0.29290254473686217,0.9208
-1,0.2577510176599026,0.915
-1,0.23744311928749084,0.7699
-1,0.2090218535065651,0.9217
