Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,SH,0.6,-,154016352,165581392,0.9301549530183236
-1,SH,0.6,-,154016352,165445868,0.9309168835403383
-1,SH,0.6,-,154016352,165384065,0.9312647575422255
-1,SH,0.6,-,154016352,165640565,0.9298226656595892
-1,SH,0.6,-,154016352,164528242,0.9361088969321056
-1,SH,0.6,-,154016352,164405221,0.9368093687686361
-1,SH,0.6,-,154016352,164894971,0.9340269790124512
-1,SH,0.6,-,154016352,161142291,0.9557785869411923
-1,SH,0.6,-,154016352,164423165,0.9367071346136192
-1,SH,0.6,-,154016352,162485715,0.9478762559030969
-1,SH,0.6,-,154016352,163802483,0.9402565110257263
-1,SH,0.6,-,154016352,161851989,0.9515876377652415
-1,SH,0.6,-,154016352,163593428,0.9414580623825424
-1,SH,0.6,-,154016352,164181664,0.9380849718689439
-1,SH,0.6,-,154016352,163644739,0.9411628656717472
-1,SH,0.6,-,154016352,163669570,0.9410200767165283
-1,SH,0.6,-,154016352,164333512,0.9372181572688436
-1,SH,0.6,-,154016352,162473029,0.9479502692035275
-1,SH,0.6,-,154016352,163801738,0.9402607911276556
-1,SH,0.6,-,154016352,164707431,0.9350904824100915
-1,SH,0.6,-,154016352,162640765,0.9469726230553578
-1,SH,0.6,-,154016352,163743869,0.9405930912539945
-1,SH,0.6,-,154016352,164056176,0.9388025215738968
-1,SH,0.6,-,154016352,164557628,0.9359417332763337
-1,SH,0.6,-,154016352,163805519,0.9402390876341328
