Round,Train Loss,Dice WT
-1,0.9607687548195061,0.3297
-1,0.9459854742021937,0.1206
-1,0.8821037360319967,0.519
-1,0.7102028109133244,0.7287
-1,0.4297749358180322,0.9465
-1,0.2599411705998998,0.9326
-1,0.19322136397424497,0.9662
-1,0.17470744518857254,0.9351
-1,0.16296756561649473,0.9426
-1,0.1524679805495237,0.9532
-1,0.14239399162562266,0.9509
-1,0.14324213670272573,0.9553
-1,0.13801317207123104,0.9502
-1,0.13619881974239098,0.9547
-1,0.13319413756069384,0.9555
-1,0.13350035556052858,0.9477
-1,0.13254494423929014,0.9496
-1,0.1288723538188558,0.9463
-1,0.12688046415385448,0.9524
-1,0.12697558297138464,0.9466
-1,0.12542141883781083,0.953
-1,0.1259585849940777,0.9551
-1,0.12296175011678745,0.9495
-1,0.12776051912652817,0.9492
-1,0.12417400844003026,0.9517
