batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,158463,157749,146478,169734,1.0
2,0,169525,162397,155614,176308,1.0
3,0,113063,169918,110628,172353,1.0
4,0,221933,200621,195196,227358,1.0
5,0,38,12470,38,12470,0.0061
6,0,37475,42636,34842,45269,1.0
7,0,50119,46230,44591,51758,1.0
8,0,58913,51782,51167,59528,1.0
9,0,77812,59342,58496,78658,1.0
10,0,93427,77740,76194,94973,1.0
11,0,89790,78549,76794,91545,1.0
12,0,79644,78584,73275,84953,1.0
13,0,71424,79080,63865,86639,1.0
14,0,93669,83463,80714,96418,1.0
15,0,90595,84845,80706,94734,1.0
16,0,91484,85112,83488,93108,1.0
17,0,62038,95788,56645,101181,1.0
18,0,99527,98011,89573,107965,1.0
19,0,212998,98512,98388,213122,0.9233
20,0,105037,98996,93055,110978,1.0
21,0,115443,105016,103861,116598,1.0
22,0,122451,107675,105103,125023,1.0
23,0,117832,107935,103045,122722,1.0
24,0,128367,111614,110697,129284,1.0
25,0,128531,111967,110460,130038,1.0
26,0,139594,120374,118054,141914,1.0
27,0,158583,138460,133986,163057,1.0
28,0,138912,147383,120910,165385,1.0
29,0,195588,147861,141589,201860,1.0
30,0,101114,150203,99201,152116,1.0
31,0,169919,157326,149101,178144,1.0
32,0,168852,158379,153457,173774,1.0
33,0,210988,173764,172719,212033,1.0
34,0,265551,224832,220728,269655,1.0
35,0,25996,20466,19277,27185,1.0
36,0,37910,34197,33499,38608,1.0
37,0,49957,44986,42600,52343,1.0
38,0,51740,46623,46228,52135,1.0
39,0,54100,51390,48208,57282,1.0
40,0,73339,58948,58619,73668,1.0
41,0,80570,71632,71083,81119,1.0
42,0,87942,72110,71812,88240,1.0
43,0,87649,74298,72499,89448,1.0
44,0,88338,79454,78052,89740,1.0
45,0,75454,83563,72282,86735,1.0
46,0,101941,87678,85518,104101,1.0
47,0,101268,89503,87706,103065,1.0
48,0,98650,91161,90006,99805,1.0
49,0,106063,98447,95654,108856,1.0
50,0,126206,104055,98751,131510,1.0
51,0,126804,113630,112764,127670,1.0
52,0,102919,118171,101812,119278,1.0
53,0,111214,125934,100539,136609,1.0
54,0,147512,130763,126418,151857,1.0
55,0,154647,140799,137517,157929,1.0
56,0,154764,146440,141563,159641,1.0
57,0,189782,153071,151585,191268,1.0
58,0,166566,157089,152382,171273,1.0
59,0,152323,157414,143068,166669,1.0
60,0,164895,161243,152415,173723,1.0
61,0,188888,168343,165140,192091,1.0
62,0,186888,173462,168423,191927,1.0
63,0,204313,186129,182672,207770,1.0
64,0,214409,192199,190282,216326,1.0
65,0,216041,216245,202623,229663,1.0
66,0,288022,220576,219600,288998,1.0
67,0,256495,237250,227952,265793,1.0
