batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,128279,157749,111690,174338,1.0
2,0,133721,162397,111384,184734,1.0
3,0,64718,169918,58729,175907,0.6677
4,0,189088,200621,163238,226471,1.0
5,0,9981,12470,1932,20519,0.1883
6,0,42692,42636,22951,62377,0.7359
7,0,39471,46230,31533,54168,1.0
8,0,96112,51782,37828,110066,0.6874
9,0,56048,59342,24374,91016,0.5356
10,0,79674,77740,43691,113723,0.7684
11,0,128748,78549,57467,149830,0.7671
12,0,75781,78584,55726,98639,1.0
13,0,62781,79080,36426,105435,0.691
14,0,75255,83463,37407,121311,0.6167
15,0,72031,84845,44917,111959,0.8024
16,0,92289,85112,66758,110643,1.0
17,0,49639,95788,36927,108500,0.6807
18,0,67603,98011,38890,126724,0.6138
19,0,95809,98512,67139,127182,1.0
20,0,63933,98996,41818,121111,0.6906
21,0,87184,105016,61763,130437,0.947
22,0,112706,107675,75574,144807,1.0
23,0,57623,107935,43283,122275,0.708
24,0,92605,111614,73554,130665,1.0
25,0,106023,111967,67695,150295,0.9008
26,0,112757,120374,89064,144067,1.0
27,0,67209,138460,58087,147582,0.7872
28,0,80929,147383,57999,170313,0.6811
29,0,88789,147861,61030,175620,0.695
30,0,75560,150203,62733,163030,0.7696
31,0,132600,157326,107332,182594,1.0
32,0,113216,158379,93388,178207,1.0
33,0,129520,173764,101081,202203,0.9998
34,0,183221,224832,147921,260132,1.0
35,0,18766,20466,9043,30189,0.5991
36,0,55805,34197,29446,60556,0.9725
37,0,79338,44986,39105,85219,0.9178
38,0,36391,46623,29106,53908,1.0
39,0,45016,51390,34314,62092,1.0
40,0,88248,58948,54279,92917,1.0
41,0,76965,71632,59333,89264,1.0
42,0,82100,72110,60989,93221,1.0
43,0,62667,74298,42500,94465,0.8998
44,0,91705,79454,59369,111790,1.0
45,0,69824,83563,47221,106166,0.8896
46,0,76828,87678,57091,107415,1.0
47,0,64020,89503,53330,100193,1.0
48,0,86364,91161,71590,105935,1.0
49,0,90248,98447,66497,122198,1.0
50,0,79610,104055,46944,136721,0.6867
51,0,133491,113630,100693,146428,1.0
52,0,44720,118171,38097,124794,0.6106
53,0,41633,125934,29932,137635,0.4349
54,0,128437,130763,96639,162561,1.0
55,0,84350,140799,74403,150746,0.9871
56,0,119563,146440,102196,163807,1.0
57,0,130509,153071,105099,178481,1.0
58,0,96943,157089,81947,172085,0.9524
59,0,69317,157414,53760,172971,0.6216
60,0,61270,161243,48046,174467,0.5508
61,0,150521,168343,127923,190941,1.0
62,0,137994,173462,113205,198251,1.0
63,0,156155,186129,134302,207982,1.0
64,0,165409,192199,146755,210853,1.0
65,0,108814,216245,100840,224219,0.8995
66,0,195674,220576,166416,249834,1.0
67,0,153440,237250,131284,259406,1.0
