batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,154269,157749,123149,188869,1.0
2,0,167486,162397,123803,206080,1.0
3,0,97296,169918,82473,184741,0.8928
4,0,204324,200621,168451,236494,1.0
5,0,25617,12470,4291,33796,0.2539
6,0,69680,42636,27021,85295,0.6336
7,0,52684,46230,37008,61906,1.0
8,0,148624,51782,43313,157093,0.5514
9,0,95121,59342,34228,120235,0.5694
10,0,126259,77740,55465,148534,0.7468
11,0,182291,78549,65139,195701,0.6657
12,0,106412,78584,62135,122861,1.0
13,0,98469,79080,43866,133683,0.6563
14,0,113230,83463,48255,148438,0.6502
15,0,109817,84845,55983,138679,0.8074
16,0,128813,85112,73602,140323,1.0
17,0,77989,95788,51443,122334,0.841
18,0,114544,98011,52506,160049,0.6561
19,0,130246,98512,78381,150377,1.0
20,0,102585,98996,54242,147339,0.7363
21,0,130193,105016,75942,159267,0.9536
22,0,152210,107675,84141,175744,0.9575
23,0,89071,107935,57847,139159,0.8314
24,0,120961,111614,84866,147709,1.0
25,0,154591,111967,81704,184854,0.884
26,0,134491,120374,95340,159525,1.0
27,0,94903,138460,76598,156765,0.9772
28,0,125795,147383,76591,196587,0.7792
29,0,134011,147861,78737,203135,0.7752
30,0,110448,150203,79695,180956,0.8808
31,0,158422,157326,117041,198707,1.0
32,0,137831,158379,103971,192239,1.0
33,0,167445,173764,119553,221656,1.0
34,0,227131,224832,170124,281839,1.0
35,0,34384,20466,13324,41526,0.6417
36,0,82875,34197,31431,85641,0.734
37,0,107829,44986,40929,111886,0.7316
38,0,54027,46623,35921,64729,1.0
39,0,62363,51390,39465,74288,1.0
40,0,115199,58948,56090,118057,0.9502
41,0,95166,71632,63358,103440,1.0
42,0,103140,72110,65120,110130,1.0
43,0,97682,74298,52755,119225,0.885
44,0,122006,79454,65367,136093,0.9606
45,0,104473,83563,55034,133002,0.8276
46,0,105072,87678,66350,126400,1.0
47,0,87916,89503,64714,112705,1.0
48,0,107636,91161,78813,119984,1.0
49,0,121733,98447,76146,144034,1.0
50,0,126911,104055,56159,174807,0.6425
51,0,157282,113630,104777,166135,1.0
52,0,72618,118171,55526,135263,0.821
53,0,79246,125934,49462,155718,0.6353
54,0,154757,130763,101954,183566,1.0
55,0,107625,140799,89655,158769,1.0
56,0,142106,146440,108990,179556,1.0
57,0,164235,153071,119314,197992,1.0
58,0,131661,157089,101552,187198,1.0
59,0,107480,157414,69892,195002,0.7168
60,0,102919,161243,69599,194563,0.7154
61,0,174036,168343,136047,206332,1.0
62,0,156646,173462,121183,208925,1.0
63,0,178142,186129,145022,219249,1.0
64,0,180540,192199,156361,216378,1.0
65,0,138996,216245,122268,232973,1.0
66,0,222233,220576,181304,261505,1.0
67,0,182899,237250,148908,271241,1.0
