batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,776383,157749,157369,776763,0.4052
2,0,654643,162397,160468,656572,0.4888
3,0,734669,169918,158681,745906,0.4255
4,0,746321,200621,199303,747639,0.5332
5,0,725031,12470,11727,725774,0.0323
6,0,807835,42636,40469,810002,0.0999
7,0,514768,46230,45641,515357,0.1771
8,0,828091,51782,51702,828171,0.1249
9,0,570700,59342,57000,573042,0.1989
10,0,877504,77740,77018,878226,0.1754
11,0,941501,78549,78070,941980,0.1658
12,0,907240,78584,77871,907953,0.1715
13,0,755687,79080,73998,760769,0.1945
14,0,793312,83463,81281,795494,0.2044
15,0,800827,84845,83560,802112,0.2083
16,0,922812,85112,84852,923072,0.1838
17,0,724833,95788,90789,729832,0.2488
18,0,1004141,98011,95253,1006899,0.1892
19,0,427721,98512,98017,428216,0.4578
20,0,834785,98996,93597,840184,0.2228
21,0,803758,105016,104589,804185,0.2601
22,0,920439,107675,106553,921561,0.2312
23,0,727012,107935,103579,731368,0.2832
24,0,756417,111614,111277,756754,0.2941
25,0,929541,111967,111610,929898,0.24
26,0,656157,120374,118928,657603,0.3617
27,0,653240,138460,135077,656623,0.4114
28,0,868264,147383,140799,874848,0.3219
29,0,786740,147861,143255,791346,0.3621
30,0,841254,150203,140699,850758,0.3308
31,0,886557,157326,154158,889725,0.3465
32,0,787136,158379,154013,791502,0.3892
33,0,549688,173764,172460,550992,0.626
34,0,1041249,224832,222780,1043301,0.4271
35,0,848344,20466,19854,848956,0.0468
36,0,680827,34197,34120,680904,0.1002
37,0,810404,44986,44800,810590,0.1105
38,0,631628,46623,46245,632006,0.1463
39,0,724770,51390,50735,725425,0.1399
40,0,760793,58948,58942,760799,0.1549
41,0,698500,71632,71544,698588,0.2048
42,0,786535,72110,72095,786550,0.1833
43,0,761504,74298,73266,762536,0.1922
44,0,681680,79454,78884,682250,0.2312
45,0,710976,83563,78445,716094,0.2191
46,0,751817,87678,86213,753282,0.2289
47,0,759294,89503,88911,759886,0.234
48,0,759312,91161,91094,759379,0.2399
49,0,810173,98447,97459,811161,0.2403
50,0,838662,104055,101071,841646,0.2402
51,0,705979,113630,113421,706188,0.3212
52,0,793300,118171,110526,800945,0.276
53,0,909014,125934,117023,917925,0.255
54,0,804408,130763,129414,805757,0.3212
55,0,700734,140799,138484,703049,0.394
56,0,678385,146440,143240,681585,0.4203
57,0,840933,153071,152536,841468,0.3625
58,0,966859,157089,155477,968471,0.3211
59,0,768231,157414,148223,777422,0.3813
60,0,982934,161243,152108,992069,0.3066
61,0,861429,168343,167647,862125,0.3889
62,0,831901,173462,170647,834716,0.4089
63,0,910287,186129,185266,911150,0.4067
64,0,749214,192199,191679,749734,0.5113
65,0,791448,216245,205976,801717,0.5138
66,0,757279,220576,219500,758355,0.5789
67,0,782779,237250,233316,786713,0.5931
