batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,287116,157749,143531,301334,0.9526
2,0,288343,162397,139926,310814,0.9004
3,0,244699,169918,119065,295552,0.8057
4,0,316725,200621,179893,337453,1.0
5,0,187565,12470,8557,191478,0.0894
6,0,257278,42636,32848,267066,0.246
7,0,153311,46230,41346,158195,0.5227
8,0,326177,51782,48495,329464,0.2944
9,0,232583,59342,46148,245777,0.3755
10,0,338549,77740,67633,348656,0.388
11,0,390996,78549,73446,396099,0.3708
12,0,313164,78584,70021,321727,0.4353
13,0,281868,79080,57945,303003,0.3825
14,0,292780,83463,64475,311768,0.4136
15,0,285867,84845,70865,299847,0.4727
16,0,334793,85112,79268,340637,0.4654
17,0,235534,95788,72019,259303,0.5555
18,0,359546,98011,75474,382083,0.3951
19,0,215463,98512,88623,225352,0.7865
20,0,297248,98996,74846,321398,0.4658
21,0,306483,105016,94819,316680,0.5988
22,0,351347,107675,96198,362824,0.5303
23,0,258086,107935,82427,283594,0.5813
24,0,277500,111614,100605,288509,0.6974
25,0,359596,111967,101242,370321,0.5468
26,0,247849,120374,103056,265167,0.7773
27,0,234205,138460,105374,267291,0.7885
28,0,333204,147383,110215,370372,0.5952
29,0,325601,147861,110185,363277,0.6066
30,0,294737,150203,107617,337323,0.6381
31,0,329707,157326,134418,352615,0.7624
32,0,297471,158379,124565,331285,0.752
33,0,271312,173764,145834,299242,0.9747
34,0,426632,224832,199646,451818,0.8837
35,0,221830,20466,17433,224863,0.1551
36,0,228830,34197,32451,230576,0.2815
37,0,271525,44986,42444,274067,0.3097
38,0,183550,46623,40861,189312,0.4317
39,0,203887,51390,44948,210329,0.4274
40,0,256299,58948,57543,257704,0.4466
41,0,233059,71632,66910,237781,0.5628
42,0,256679,72110,69494,259295,0.536
43,0,282965,74298,64601,292662,0.4415
44,0,250644,79454,71107,258991,0.5491
45,0,253144,83563,62717,273990,0.4578
46,0,262329,87678,76748,273259,0.5617
47,0,245255,89503,78991,255767,0.6177
48,0,243612,91161,86368,248405,0.6954
49,0,306498,98447,87491,317454,0.5512
50,0,336290,104055,77683,362662,0.4284
51,0,281087,113630,108512,286205,0.7583
52,0,250249,118171,83805,284615,0.5889
53,0,310979,125934,83965,352948,0.4758
54,0,304153,130763,113290,321626,0.7045
55,0,244688,140799,113384,272103,0.8334
56,0,258558,146440,117593,287405,0.8183
57,0,330983,153071,137693,346361,0.7951
58,0,351168,157089,133184,375073,0.7102
59,0,303896,157414,107597,353713,0.6084
60,0,345063,161243,108842,397464,0.5477
61,0,333413,168343,152327,349429,0.8719
62,0,307205,173462,143023,337644,0.8472
63,0,336837,186129,168496,354470,0.9507
64,0,294955,192199,175740,311414,1.0
65,0,298270,216245,159797,354718,0.901
66,0,334590,220576,202679,352487,1.0
67,0,327847,237250,190240,374857,1.0
