Sample,Dice,HD95
0_0,0.2839,70.1184
1_0,0.3072,87.5785
2_0,0.4255,92.7038
3_0,0.2735,91.4822
4_0,0.1736,46.7012
5_0,0.2298,97.0876
6_0,0.1697,71.7287
7_0,0.3725,63.5697
8_0,0.0807,79.8523
9_0,0.0408,109.1284
Average,0.2357,80.9951
