Sample,Dice,HD95
0_0,0.4495,91.6788
1_0,0.1331,86.1742
2_0,0.4122,89.9667
3_0,0.0561,78.5748
4_0,0.1850,91.1811
5_0,0.0942,78.8619
6_0,0.0970,94.7998
7_0,0.5049,82.3772
8_0,0.0869,103.7126
9_0,0.0263,87.0460
Average,0.2045,88.4373
