batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,164241,157749,145493,176497,1.0
2,0,179621,162397,158340,183678,1.0
3,0,162568,169918,138004,194482,1.0
4,0,223011,200621,195897,227735,1.0
5,0,14163,12470,11842,14791,1.0
6,0,40602,42636,38562,44676,1.0
7,0,46926,46230,44165,48991,1.0
8,0,55931,51782,50590,57123,1.0
9,0,80273,59342,58726,80889,1.0
10,0,219073,77740,76798,220015,0.6981
11,0,84993,78549,76903,86639,1.0
12,0,76383,78584,73829,81138,1.0
13,0,79850,79080,71471,87459,1.0
14,0,96125,83463,82894,96694,1.0
15,0,91774,84845,83156,93463,1.0
16,0,91410,85112,83671,92851,1.0
17,0,101014,95788,79895,116907,1.0
18,0,102814,98011,93079,107746,1.0
19,0,280232,98512,98469,280275,0.7027
20,0,103858,98996,95916,106938,1.0
21,0,114242,105016,104592,114666,1.0
22,0,119118,107675,106819,119974,1.0
23,0,119798,107935,106196,121537,1.0
24,0,124174,111614,110989,124799,1.0
25,0,127911,111967,111680,128198,1.0
26,0,125906,120374,115857,130423,1.0
27,0,161499,138460,134969,164990,1.0
28,0,152766,147383,134803,165346,1.0
29,0,459899,147861,145428,462332,0.6291
30,0,156055,150203,133139,173119,1.0
31,0,164745,157326,148643,173428,1.0
32,0,166336,158379,154992,169723,1.0
33,0,265937,173764,173431,266270,1.0
34,0,279063,224832,221745,282150,1.0
35,0,25204,20466,19263,26407,1.0
36,0,35455,34197,33513,36139,1.0
37,0,45050,44986,41126,48910,1.0
38,0,49038,46623,45970,49691,1.0
39,0,51853,51390,48801,54442,1.0
40,0,61771,58948,58306,62413,1.0
41,0,73440,71632,70414,74658,1.0
42,0,76617,72110,71422,77305,1.0
43,0,81476,74298,73043,82731,1.0
44,0,79780,79454,76404,82830,1.0
45,0,84574,83563,77678,90459,1.0
46,0,93891,87678,85908,95661,1.0
47,0,99243,89503,88925,99821,1.0
48,0,93860,91161,90451,94570,1.0
49,0,103254,98447,96537,105164,1.0
50,0,341130,104055,100505,344680,0.5832
51,0,134614,113630,113004,135240,1.0
52,0,112933,118171,110141,120963,1.0
53,0,142179,125934,120503,147610,1.0
54,0,136234,130763,127273,139724,1.0
55,0,151342,140799,138666,153475,1.0
56,0,146714,146440,141963,151191,1.0
57,0,172016,153071,151580,173507,1.0
58,0,173226,157089,156053,174262,1.0
59,0,170912,157414,153714,174612,1.0
60,0,171078,161243,158844,173477,1.0
61,0,172760,168343,164959,176144,1.0
62,0,176468,173462,168270,181660,1.0
63,0,196812,186129,182552,200389,1.0
64,0,216385,192199,191353,217231,1.0
65,0,217837,216245,208134,225948,1.0
66,0,270807,220576,219823,271560,1.0
67,0,245827,237250,230058,253019,1.0
