batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,167159,157749,145744,179164,1.0
2,0,182572,162397,158923,186046,1.0
3,0,180404,169918,150842,199480,1.0
4,0,233187,200621,197142,236666,1.0
5,0,15813,12470,12038,16245,1.0
6,0,44319,42636,40744,46211,1.0
7,0,48339,46230,44689,49880,1.0
8,0,58057,51782,51194,58645,1.0
9,0,83425,59342,58977,83790,1.0
10,0,253352,77740,76857,254235,0.6046
11,0,87621,78549,77158,89012,1.0
12,0,78526,78584,74976,82134,1.0
13,0,86191,79080,74812,90459,1.0
14,0,97768,83463,83179,98052,1.0
15,0,95645,84845,83777,96713,1.0
16,0,93128,85112,84168,94072,1.0
17,0,125199,95788,85655,135332,1.0
18,0,113928,98011,95515,116424,1.0
19,0,283164,98512,98490,283186,0.6956
20,0,110316,98996,97658,111654,1.0
21,0,119930,105016,104876,120070,1.0
22,0,122355,107675,107208,122822,1.0
23,0,125480,107935,106876,126539,1.0
24,0,128207,111614,111305,128516,1.0
25,0,132015,111967,111870,132112,1.0
26,0,130458,120374,117529,133303,1.0
27,0,170641,138460,136454,172647,1.0
28,0,162093,147383,139360,170116,1.0
29,0,467891,147861,146544,469208,0.6246
30,0,165060,150203,136160,179103,1.0
31,0,170312,157326,150546,177092,1.0
32,0,172530,158379,156351,174558,1.0
33,0,257324,173764,173471,257617,1.0
34,0,266794,224832,222345,269281,1.0
35,0,26635,20466,19774,27327,1.0
36,0,36471,34197,33768,36900,1.0
37,0,47993,44986,42562,50417,1.0
38,0,51186,46623,46440,51369,1.0
39,0,54032,51390,49429,55993,1.0
40,0,63392,58948,58698,63642,1.0
41,0,75967,71632,71038,76561,1.0
42,0,79962,72110,71900,80172,1.0
43,0,86170,74298,73471,86997,1.0
44,0,82635,79454,77729,84360,1.0
45,0,89802,83563,79721,93644,1.0
46,0,100590,87678,87104,101164,1.0
47,0,104205,89503,89420,104288,1.0
48,0,96189,91161,90966,96384,1.0
49,0,106673,98447,97116,108004,1.0
50,0,363184,104055,100935,366304,0.5511
51,0,140004,113630,113372,140262,1.0
52,0,118624,118171,113266,123529,1.0
53,0,150464,125934,121829,154569,1.0
54,0,142929,130763,128550,145142,1.0
55,0,163422,140799,140438,163783,1.0
56,0,152397,146440,144194,154643,1.0
57,0,180821,153071,152724,181168,1.0
58,0,182406,157089,156782,182713,1.0
59,0,177521,157414,155026,179909,1.0
60,0,179358,161243,160560,180041,1.0
61,0,177333,168343,166194,179482,1.0
62,0,182442,173462,170487,185417,1.0
63,0,203382,186129,183614,205897,1.0
64,0,223309,192199,191682,223826,1.0
65,0,231572,216245,211923,235894,1.0
66,0,284264,220576,220271,284569,1.0
67,0,255971,237250,233477,259744,1.0
