batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,183273,157749,151819,189203,1.0
2,0,210130,162397,160476,212051,1.0
3,0,153923,169918,126720,197121,1.0
4,0,272236,200621,198808,274049,1.0
5,0,11501,12470,10458,13513,1.0
6,0,48126,42636,40087,50675,1.0
7,0,53894,46230,45299,54825,1.0
8,0,66029,51782,51617,66194,1.0
9,0,92588,59342,58970,92960,1.0
10,0,258283,77740,77276,258747,0.5973
11,0,101834,78549,77141,103242,1.0
12,0,83422,78584,75340,86666,1.0
13,0,95210,79080,71643,102647,1.0
14,0,106140,83463,82297,107306,1.0
15,0,98851,84845,83103,100593,1.0
16,0,102127,85112,84547,102692,1.0
17,0,101622,95788,78327,119083,1.0
18,0,114780,98011,93533,119258,1.0
19,0,303423,98512,98486,303449,0.6491
20,0,113930,98996,95518,117408,1.0
21,0,132828,105016,104639,133205,1.0
22,0,136813,107675,106839,137649,1.0
23,0,129946,107935,105534,132347,1.0
24,0,141218,111614,111494,141338,1.0
25,0,141397,111967,111459,141905,1.0
26,0,162780,120374,118955,164199,1.0
27,0,169915,138460,136427,171948,1.0
28,0,160574,147383,131800,176157,1.0
29,0,377126,147861,146821,378166,0.7765
30,0,165995,150203,138661,177537,1.0
31,0,181000,157326,150619,187707,1.0
32,0,181598,158379,156383,183594,1.0
33,0,293299,173764,173686,293377,1.0
34,0,374298,224832,223341,375789,1.0
35,0,28567,20466,19848,29185,1.0
36,0,39905,34197,33903,40199,1.0
37,0,56449,44986,43465,57970,1.0
38,0,55610,46623,46549,55684,1.0
39,0,59211,51390,49620,60981,1.0
40,0,75646,58948,58864,75730,1.0
41,0,84355,71632,71405,84582,1.0
42,0,88701,72110,71834,88977,1.0
43,0,92973,74298,73274,93997,1.0
44,0,92680,79454,78865,93269,1.0
45,0,102268,83563,81508,104323,1.0
46,0,108934,87678,85934,110678,1.0
47,0,107115,89503,88674,107944,1.0
48,0,104107,91161,90870,104398,1.0
49,0,115312,98447,96940,116819,1.0
50,0,356830,104055,99903,360982,0.5535
51,0,176938,113630,113428,177140,1.0
52,0,122514,118171,112668,128017,1.0
53,0,161164,125934,121996,165102,1.0
54,0,154065,130763,127878,156950,1.0
55,0,164708,140799,138614,166893,1.0
56,0,166640,146440,143946,169134,1.0
57,0,199443,153071,152546,199968,1.0
58,0,181191,157089,154865,183415,1.0
59,0,180399,157414,152140,185673,1.0
60,0,178170,161243,157848,181565,1.0
61,0,195344,168343,166541,197146,1.0
62,0,200313,173462,171446,202329,1.0
63,0,216463,186129,183944,218648,1.0
64,0,236922,192199,191575,237546,1.0
65,0,235207,216245,209866,241586,1.0
66,0,322416,220576,220465,322527,1.0
67,0,271091,237250,231823,276518,1.0
