Round,Train Loss,Dice WT
-1,0.9607583316925323,0.3544
-1,0.9469441678571073,0.2314
-1,0.9196626015399632,0.4648
-1,0.8630745974026229,0.5563
-1,0.7425163010233328,0.9066
-1,0.5630373899481799,0.8941
-1,0.40101500079035757,0.9452
-1,0.30312656634732293,0.91
-1,0.24777817047740283,0.9044
-1,0.22366094353951907,0.9318
-1,0.21086048848534883,0.9433
-1,0.20358501519811778,0.9219
-1,0.19634696645172017,0.9678
-1,0.19158962702280596,0.9221
-1,0.1889169016166737,0.9461
-1,0.1855926045461705,0.9305
-1,0.1864049628376961,0.946
-1,0.1847277973435427,0.932
-1,0.1817102903598233,0.9429
-1,0.17719726762489268,0.9525
-1,0.17629865255010754,0.9525
-1,0.17561076726568373,0.9419
-1,0.17124815367554364,0.9368
-1,0.17172823140495702,0.9419
-1,0.1702096610869232,0.9377
