batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,918961,157749,157677,919033,0.3431
2,0,724163,162397,162397,724163,0.4485
3,0,633162,169918,169808,633272,0.5363
4,0,883352,200621,200621,883352,0.4542
5,0,306602,12470,12470,306602,0.0813
6,0,513493,42636,42636,513493,0.1661
7,0,359851,46230,46230,359851,0.2569
8,0,674883,51782,51782,674883,0.1535
9,0,533597,59342,59342,533597,0.2224
10,0,1022268,77740,77740,1022268,0.1521
11,0,961662,78549,78549,961662,0.1634
12,0,734120,78584,78580,734124,0.2141
13,0,736808,79080,78836,737052,0.2139
14,0,725274,83463,83463,725274,0.2302
15,0,668926,84845,84845,668926,0.2537
16,0,794573,85112,85112,794573,0.2142
17,0,584204,95788,95571,584421,0.3271
18,0,710517,98011,97258,711270,0.2735
19,0,565673,98512,98512,565673,0.3483
20,0,585304,98996,98778,585522,0.3374
21,0,703316,105016,105016,703316,0.2986
22,0,1016968,107675,107673,1016970,0.2118
23,0,576079,107935,107909,576105,0.3746
24,0,683041,111614,111614,683041,0.3268
25,0,893529,111967,111962,893534,0.2506
26,0,671046,120374,120374,671046,0.3588
27,0,443646,138460,138459,443647,0.6242
28,0,856088,147383,147184,856287,0.3438
29,0,796427,147861,147857,796431,0.3713
30,0,748971,150203,150202,748972,0.4011
31,0,830332,157326,157325,830333,0.3789
32,0,724484,158379,158378,724485,0.4372
33,0,744986,173764,173764,744986,0.4665
34,0,1129014,224832,224828,1129018,0.3983
35,0,364962,20466,20460,364968,0.1121
36,0,472649,34197,34197,472649,0.1447
37,0,564905,44986,44986,564905,0.1593
38,0,336200,46623,46623,336200,0.2774
39,0,498800,51390,51390,498800,0.2061
40,0,601544,58948,58948,601544,0.196
41,0,511857,71632,71632,511857,0.2799
42,0,562013,72110,72110,562013,0.2566
43,0,690838,74298,74296,690840,0.2151
44,0,591186,79454,79454,591186,0.2688
45,0,560333,83563,83143,560753,0.2965
46,0,560377,87678,87678,560377,0.3129
47,0,506961,89503,89503,506961,0.3531
48,0,512053,91161,91161,512053,0.3561
49,0,675865,98447,98447,675865,0.2913
50,0,1007660,104055,102918,1008797,0.204
51,0,754993,113630,113630,754993,0.301
52,0,445451,118171,118152,445470,0.5305
53,0,812236,125934,125145,813025,0.3079
54,0,728654,130763,130761,728656,0.3589
55,0,573594,140799,140761,573632,0.4908
56,0,649554,146440,146435,649559,0.4509
57,0,763673,153071,153071,763673,0.4009
58,0,678554,157089,157088,678555,0.463
59,0,685194,157414,155346,687262,0.4521
60,0,627742,161243,161199,627786,0.5135
61,0,750408,168343,168343,750408,0.4487
62,0,762584,173462,173462,762584,0.4549
63,0,774457,186129,186129,774457,0.4807
64,0,747415,192199,192199,747415,0.5143
65,0,568819,216245,216238,568826,0.7603
66,0,945261,220576,220576,945261,0.4667
67,0,717313,237250,237232,717331,0.6614
