batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,911377,157749,157641,911485,0.3459
2,0,693805,162397,162397,693805,0.4681
3,0,694902,169918,169786,695034,0.4886
4,0,847210,200621,200590,847241,0.4735
5,0,457162,12470,12470,457162,0.0546
6,0,594813,42636,42636,594813,0.1434
7,0,414052,46230,46230,414052,0.2233
8,0,660453,51782,51782,660453,0.1568
9,0,526143,59342,59340,526145,0.2256
10,0,1014961,77740,77738,1014963,0.1532
11,0,951348,78549,78549,951348,0.1651
12,0,784348,78584,78579,784353,0.2004
13,0,748995,79080,78324,749751,0.2089
14,0,756193,83463,83463,756193,0.2207
15,0,715502,84845,84845,715502,0.2372
16,0,804085,85112,85112,804085,0.2117
17,0,644629,95788,95590,644827,0.2965
18,0,840302,98011,97080,841233,0.2308
19,0,527373,98512,98512,527373,0.3736
20,0,635019,98996,98678,635337,0.3106
21,0,716471,105016,105016,716471,0.2931
22,0,981174,107675,107659,981190,0.2194
23,0,637203,107935,107868,637270,0.3385
24,0,672436,111614,111614,672436,0.332
25,0,885996,111967,111952,886011,0.2527
26,0,654445,120374,120367,654452,0.3678
27,0,487332,138460,138451,487341,0.5682
28,0,853890,147383,146989,854284,0.3441
29,0,786094,147861,147848,786107,0.3762
30,0,771237,150203,150202,771238,0.3895
31,0,840745,157326,157324,840747,0.3742
32,0,759258,158379,158368,759269,0.4172
33,0,709909,173764,173760,709913,0.4895
34,0,1068733,224832,224819,1068746,0.4207
35,0,535607,20466,20459,535614,0.0764
36,0,494536,34197,34197,494536,0.1383
37,0,578445,44986,44986,578445,0.1555
38,0,404490,46623,46623,404490,0.2305
39,0,545075,51390,51390,545075,0.1886
40,0,608054,58948,58948,608054,0.1939
41,0,536442,71632,71632,536442,0.2671
42,0,589102,72110,72110,589102,0.2448
43,0,697980,74298,74294,697984,0.2129
44,0,571028,79454,79454,571028,0.2783
45,0,571181,83563,83142,571602,0.2909
46,0,596018,87678,87675,596021,0.2942
47,0,560873,89503,89503,560873,0.3192
48,0,544479,91161,91161,544479,0.3349
49,0,709884,98447,98447,709884,0.2774
50,0,998798,104055,102517,1000336,0.205
51,0,702939,113630,113630,702939,0.3233
52,0,553766,118171,118093,553844,0.4264
53,0,858664,125934,124859,859739,0.2905
54,0,707451,130763,130747,707467,0.3696
55,0,620283,140799,140739,620343,0.4537
56,0,603750,146440,146363,603827,0.4848
57,0,753731,153071,153071,753731,0.4062
58,0,750913,157089,157089,750913,0.4184
59,0,703566,157414,155114,705866,0.4395
60,0,731429,161243,159750,732922,0.4359
61,0,746176,168343,168343,746176,0.4512
62,0,772404,173462,173462,772404,0.4491
63,0,768792,186129,186129,768792,0.4842
64,0,713731,192199,192198,713732,0.5386
65,0,601069,216245,216211,601103,0.7194
66,0,858823,220576,220576,858823,0.5137
67,0,695807,237250,237196,695861,0.6817
