batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,280044,157749,155888,281905,1.0
2,0,294697,162397,159115,297979,1.0
3,0,197588,169918,147514,219992,1.0
4,0,337534,200621,198703,339452,1.0
5,0,45933,12470,7868,50535,0.3114
6,0,100613,42636,36769,106480,0.6906
7,0,79662,46230,45165,80727,1.0
8,0,300668,51782,51622,300828,0.3432
9,0,192598,59342,53985,197955,0.5454
10,0,253677,77740,76582,254835,0.601
11,0,300575,78549,77960,301164,0.5177
12,0,161927,78584,77500,163011,0.9509
13,0,191855,79080,65352,205583,0.6358
14,0,197122,83463,77218,203367,0.7594
15,0,179649,84845,81488,183006,0.8906
16,0,213033,85112,85083,213062,0.7987
17,0,154140,95788,82664,167264,0.9884
18,0,177370,98011,87327,188054,0.9287
19,0,254690,98512,98328,254874,0.7716
20,0,171220,98996,82718,187498,0.8823
21,0,215207,105016,104658,215565,0.971
22,0,288115,107675,105128,290662,0.7234
23,0,152148,107935,95468,164615,1.0
24,0,219574,111614,110376,220812,0.9997
25,0,272708,111967,110933,273742,0.8105
26,0,232478,120374,119232,233620,1.0
27,0,184869,138460,127916,195413,1.0
28,0,248282,147383,129373,266292,0.9717
29,0,299662,147861,133058,314465,0.8462
30,0,194248,150203,134637,209814,1.0
31,0,269258,157326,152749,273835,1.0
32,0,255824,158379,150037,264166,1.0
33,0,320364,173764,171260,322868,1.0
34,0,408438,224832,220892,412378,1.0
35,0,49187,20466,18835,50818,0.7413
36,0,156861,34197,34170,156888,0.4356
37,0,182662,44986,44419,183229,0.4848
38,0,83653,46623,45256,85020,1.0
39,0,116058,51390,50067,117381,0.8531
40,0,204119,58948,58947,204120,0.5776
41,0,156128,71632,71362,156398,0.9126
42,0,179373,72110,72065,179418,0.8033
43,0,163923,74298,72520,165701,0.8753
44,0,217524,79454,79328,217650,0.729
45,0,210298,83563,78351,215510,0.7271
46,0,172358,87678,85719,174317,0.9835
47,0,134336,89503,86920,136919,1.0
48,0,181581,91161,90946,181796,1.0
49,0,182712,98447,96377,184782,1.0
50,0,284447,104055,86839,301663,0.5757
51,0,274611,113630,113600,274641,0.8273
52,0,159921,118171,104361,173731,1.0
53,0,139382,125934,95963,169353,1.0
54,0,259195,130763,128049,261909,0.9778
55,0,183951,140799,130696,194054,1.0
56,0,246986,146440,143542,249884,1.0
57,0,281698,153071,151566,283203,1.0
58,0,214868,157089,151110,220847,1.0
59,0,218960,157414,128492,247882,1.0
60,0,166103,161243,122352,204994,1.0
61,0,271380,168343,166620,273103,1.0
62,0,262244,173462,163982,271724,1.0
63,0,294288,186129,182772,297645,1.0
64,0,289548,192199,188631,293116,1.0
65,0,244860,216245,199206,261899,1.0
66,0,361917,220576,219617,362876,1.0
67,0,323114,237250,224264,336100,1.0
