batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,811832,157749,157469,812112,0.3878
2,0,628477,162397,162346,628528,0.5166
3,0,660492,169918,169528,660882,0.513
4,0,735431,200621,200481,735571,0.5451
5,0,535443,12470,12467,535446,0.0466
6,0,586205,42636,42635,586206,0.1455
7,0,411067,46230,46230,411067,0.2249
8,0,603857,51782,51782,603857,0.1715
9,0,472283,59342,59282,472343,0.251
10,0,903216,77740,77673,903283,0.172
11,0,842390,78549,78543,842396,0.1865
12,0,718273,78584,78561,718296,0.2187
13,0,692169,79080,76714,694535,0.2209
14,0,697168,83463,83452,697179,0.2394
15,0,639372,84845,84835,639382,0.2654
16,0,716386,85112,85112,716386,0.2376
17,0,636935,95788,95366,637357,0.2993
18,0,830490,98011,96328,832173,0.2315
19,0,471433,98512,98512,471433,0.4179
20,0,604371,98996,97765,605602,0.3229
21,0,653327,105016,105016,653327,0.3215
22,0,852115,107675,107563,852227,0.2524
23,0,610676,107935,107600,611011,0.3522
24,0,598136,111614,111610,598140,0.3732
25,0,778730,111967,111925,778772,0.2874
26,0,588592,120374,120331,588635,0.4088
27,0,495432,138460,138306,495586,0.5582
28,0,769870,147383,146269,770984,0.3794
29,0,713153,147861,147564,713450,0.4137
30,0,708753,150203,150156,708800,0.4237
31,0,771252,157326,157234,771344,0.4077
32,0,719986,158379,157926,720439,0.4384
33,0,632672,173764,173684,632752,0.549
34,0,934942,224832,224713,935061,0.4806
35,0,595750,20466,20445,595771,0.0686
36,0,484014,34197,34197,484014,0.1413
37,0,542977,44986,44877,543086,0.1653
38,0,436133,46623,46623,436133,0.2138
39,0,536857,51390,51387,536860,0.1914
40,0,575519,58948,58948,575519,0.2049
41,0,517883,71632,71621,517894,0.2766
42,0,578160,72110,72110,578160,0.2494
43,0,645030,74298,74270,645058,0.2303
44,0,516722,79454,79454,516722,0.3075
45,0,552052,83563,83013,552602,0.3004
46,0,567140,87678,87651,567167,0.3091
47,0,558310,89503,89482,558331,0.3205
48,0,537437,91161,91161,537437,0.3392
49,0,640465,98447,98445,640467,0.3074
50,0,879072,104055,101818,881309,0.2311
51,0,604185,113630,113630,604185,0.3761
52,0,589593,118171,117596,590168,0.3985
53,0,817270,125934,123678,819526,0.3018
54,0,636386,130763,130617,636532,0.4104
55,0,600515,140799,140209,601105,0.4665
56,0,539045,146440,146022,539463,0.5414
57,0,666024,153071,153038,666057,0.4595
58,0,733873,157089,157082,733880,0.4281
59,0,656655,157414,153174,660895,0.4635
60,0,731464,161243,154177,738530,0.4175
61,0,682486,168343,168341,682488,0.4933
62,0,705369,173462,173324,705507,0.4913
63,0,719851,186129,186083,719897,0.517
64,0,634059,192199,191972,634286,0.6053
65,0,598139,216245,215736,598648,0.7207
66,0,712902,220576,220564,712914,0.6188
67,0,627957,237250,236907,628300,0.7541
