Round,Train Loss,Dice WT
-1,0.9629250386357308,0.1957
-1,0.9600191469490529,0.4105
-1,0.9583104422688484,0.3406
-1,0.9563039124011994,0.4542
-1,0.9526809322834016,0.2818
-1,0.9465992583334446,0.2232
-1,0.9369971273839474,0.1344
-1,0.9234951612353324,0.1881
-1,0.9043486168980598,0.2501
-1,0.8774561926722526,0.5128
-1,0.8397438287734985,0.375
-1,0.7865463829040527,0.5899
-1,0.7119489765167236,0.7277
-1,0.6145005115866661,0.9684
-1,0.5074728229641915,0.8631
-1,0.3948080696165562,1.0
-1,0.3059890612959862,0.993
-1,0.2383510822057724,1.0
-1,0.19157460808753968,0.9941
-1,0.1616096678376198,0.9987
-1,0.13934646114706992,0.9726
-1,0.12502556413412094,0.9869
-1,0.11588512137532234,1.0
-1,0.10852711796760559,0.9155
-1,0.10351559638977051,0.98
