Sample,Dice,HD95
0_0,1.0000,5.9161
1_0,1.0000,3.3166
2_0,1.0000,2.2361
3_0,1.0000,4.1231
4_0,1.0000,29.8329
5_0,1.0000,3.0000
6_0,1.0000,4.0000
7_0,1.0000,10.8167
8_0,0.5360,20.3224
9_0,0.0000,61.5873
Average,0.8536,14.5151
