Sample,Dice,HD95
0_0,1.0000,2.4495
1_0,1.0000,11.6619
2_0,1.0000,2.0000
3_0,0.2616,29.8998
4_0,0.3884,18.6386
5_0,0.9387,13.8924
6_0,1.0000,5.8310
7_0,1.0000,8.4853
8_0,0.9609,5.4772
9_0,0.0000,nan
Average,0.7550,nan
