Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,KH,0,64,154016352,123208115,1.2500503883206069
-1,KH,0,64,154016352,123043739,1.2517203496229905
-1,KH,0,64,154016352,122817482,1.2540262957027568
-1,KH,0,64,154016352,122683570,1.2553950948770076
-1,KH,0,64,154016352,122412603,1.2581739806643928
-1,KH,0,64,154016352,122261836,1.2597254960247775
-1,KH,0,64,154016352,122335927,1.2589625613414448
-1,KH,0,64,154016352,122225178,1.2601033152105534
-1,KH,0,64,154016352,122173649,1.2606347871299153
-1,KH,0,64,154016352,122170971,1.26066242037153
-1,KH,0,64,154016352,122001066,1.2624180841173962
-1,KH,0,64,154016352,122108009,1.2613124500293833
-1,KH,0,64,154016352,122111879,1.2612724762019263
-1,KH,0,64,154016352,122098668,1.2614089451000399
-1,KH,0,64,154016352,122119690,1.2611918028943572
-1,KH,0,64,154016352,122175895,1.2606116124625075
-1,KH,0,64,154016352,122231177,1.2600414704343395
-1,KH,0,64,154016352,122395350,1.2583513344256951
-1,KH,0,64,154016352,122351052,1.258806928770829
-1,KH,0,64,154016352,122297971,1.259353288862004
-1,KH,0,64,154016352,122316295,1.2591646272477433
-1,KH,0,64,154016352,122276727,1.2595720852096408
-1,KH,0,64,154016352,122381613,1.2584925809075584
-1,KH,0,64,154016352,122356924,1.2587465176878752
-1,KH,0,64,154016352,122316932,1.2591580697920055
