Round,Train Loss,Dice WT
-1,0.9629250386357308,0.1957
-1,0.9600147788226604,0.413
-1,0.9583106929063797,0.3361
-1,0.9563116027414799,0.4529
-1,0.9528133042156697,0.307
-1,0.9467570063471795,0.3763
-1,0.9373777370154859,0.1212
-1,0.9236078375577927,0.1995
-1,0.9045026908814906,0.388
-1,0.8777750177681447,0.4664
-1,0.8400477272272111,0.5449
-1,0.7876676289737224,0.5462
-1,0.7134411875903607,0.7289
-1,0.6166793052852154,0.9565
-1,0.5073825679719448,0.9891
-1,0.3972055321931839,1.0
-1,0.3089570118486881,1.0
-1,0.2415595169365406,1.0
-1,0.19355508625507356,0.9031
-1,0.1681298811733723,1.0
-1,0.14138305455446246,1.0
-1,0.12818477854132654,0.9968
-1,0.11936060070991517,1.0
-1,0.11184047132730486,0.9945
-1,0.10617344722151756,0.9854
