Round,Train Loss,Dice WT
-1,0.9614830541181135,0.2827
-1,0.9527558769191706,0.3501
-1,0.9308100163399636,0.2012
-1,0.8890036856805956,0.3507
-1,0.795703895027573,0.7484
-1,0.6297467591526271,0.9786
-1,0.452488382227786,0.9726
-1,0.3197680580723393,0.9987
-1,0.2526709742374248,0.947
-1,0.20172548197411203,0.9926
-1,0.18409628352603397,0.988
-1,0.1725159941492854,0.9997
-1,0.16668050836872408,0.9797
-1,0.15692701060492714,0.9742
-1,0.16111861445882297,0.9932
-1,0.1538676752700462,1.0
-1,0.15043892441569148,0.9906
-1,0.14951920831525647,0.9644
-1,0.1546426714003623,0.9979
-1,0.14990409172333036,0.9774
-1,0.14144247512559632,0.9949
-1,0.14125829612886584,0.9748
-1,0.14561338360245163,0.988
-1,0.13928221850781825,1.0
-1,0.142234214576515,0.9901
