batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,169137,157749,149900,176986,1.0
2,0,196922,162397,159394,199925,1.0
3,0,152240,169918,129313,192845,1.0
4,0,276556,200621,198388,278789,1.0
5,0,2133,12470,2129,12474,0.3414
6,0,46002,42636,40360,48278,1.0
7,0,51442,46230,45075,52597,1.0
8,0,61985,51782,51478,62289,1.0
9,0,89247,59342,58800,89789,1.0
10,0,315296,77740,77255,315781,0.4893
11,0,90428,78549,77135,91842,1.0
12,0,80763,78584,75189,84158,1.0
13,0,101321,79080,72487,107914,1.0
14,0,102596,83463,82612,103447,1.0
15,0,96545,84845,83425,97965,1.0
16,0,101452,85112,84422,102142,1.0
17,0,95434,95788,79146,112076,1.0
18,0,108180,98011,93621,112570,1.0
19,0,300785,98512,98477,300820,0.6547
20,0,105971,98996,94945,110022,1.0
21,0,122490,105016,104592,122914,1.0
22,0,138047,107675,106914,138808,1.0
23,0,124464,107935,106134,126265,1.0
24,0,133345,111614,111425,133534,1.0
25,0,136022,111967,111518,136471,1.0
26,0,144054,120374,117937,146491,1.0
27,0,167978,138460,135835,170603,1.0
28,0,154273,147383,131926,169730,1.0
29,0,460690,147861,145268,463283,0.6271
30,0,169594,150203,136256,183541,1.0
31,0,173070,157326,150292,180104,1.0
32,0,176143,158379,156264,178258,1.0
33,0,281837,173764,173363,282238,1.0
34,0,390090,224832,223263,391659,1.0
35,0,25941,20466,19563,26844,1.0
36,0,39060,34197,33924,39333,1.0
37,0,51146,44986,43325,52807,1.0
38,0,53403,46623,46496,53530,1.0
39,0,57198,51390,49548,59040,1.0
40,0,70877,58948,58823,71002,1.0
41,0,80749,71632,71312,81069,1.0
42,0,83665,72110,71750,84025,1.0
43,0,87452,74298,73235,88515,1.0
44,0,85329,79454,77858,86925,1.0
45,0,94061,83563,80015,97609,1.0
46,0,100126,87678,86019,101785,1.0
47,0,103122,89503,88957,103668,1.0
48,0,99909,91161,90875,100195,1.0
49,0,111356,98447,97152,112651,1.0
50,0,380639,104055,100441,384253,0.5228
51,0,166970,113630,113349,167251,1.0
52,0,114191,118171,110521,121841,1.0
53,0,148299,125934,120048,154185,1.0
54,0,147959,130763,127594,151128,1.0
55,0,160061,140799,138791,162069,1.0
56,0,158295,146440,143606,161129,1.0
57,0,188224,153071,152516,188779,1.0
58,0,177518,157089,155780,178827,1.0
59,0,174119,157414,152613,178920,1.0
60,0,175431,161243,158855,177819,1.0
61,0,188387,168343,166256,190474,1.0
62,0,192839,173462,169575,196726,1.0
63,0,209169,186129,183880,211418,1.0
64,0,230953,192199,191483,231669,1.0
65,0,224189,216245,208298,232136,1.0
66,0,312963,220576,220317,313222,1.0
67,0,260388,237250,230971,266667,1.0
