batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,180515,157749,149364,188900,1.0
2,0,191675,162397,159552,194520,1.0
3,0,171951,169918,142387,199482,1.0
4,0,256681,200621,198579,258723,1.0
5,0,12645,12470,11362,13753,1.0
6,0,44877,42636,40403,47110,1.0
7,0,49914,46230,44844,51300,1.0
8,0,60551,51782,51398,60935,1.0
9,0,92372,59342,58905,92809,1.0
10,0,421529,77740,77433,421836,0.3671
11,0,90743,78549,77161,92131,1.0
12,0,80516,78584,75544,83556,1.0
13,0,110083,79080,74467,114696,1.0
14,0,102893,83463,83114,103242,1.0
15,0,98735,84845,83701,99879,1.0
16,0,102170,85112,84281,103001,1.0
17,0,110577,95788,84074,122291,1.0
18,0,111214,98011,94851,114374,1.0
19,0,303140,98512,98483,303169,0.6497
20,0,108087,98996,96591,110492,1.0
21,0,135000,105016,104592,135424,1.0
22,0,133680,107675,107260,134095,1.0
23,0,124029,107935,106648,125316,1.0
24,0,131355,111614,111358,131611,1.0
25,0,134353,111967,111724,134596,1.0
26,0,138772,120374,118206,140940,1.0
27,0,170871,138460,136317,173014,1.0
28,0,160687,147383,137933,170137,1.0
29,0,538327,147861,144927,541261,0.5355
30,0,185196,150203,137148,198251,1.0
31,0,175571,157326,150700,182197,1.0
32,0,176376,158379,156536,178219,1.0
33,0,285770,173764,173403,286131,1.0
34,0,417704,224832,223487,419049,1.0
35,0,25823,20466,19529,26760,1.0
36,0,37916,34197,33872,38241,1.0
37,0,48107,44986,42442,50651,1.0
38,0,51835,46623,46498,51960,1.0
39,0,56982,51390,49549,58823,1.0
40,0,67523,58948,58782,67689,1.0
41,0,78686,71632,71363,78955,1.0
42,0,81649,72110,71748,82011,1.0
43,0,87501,74298,73414,88385,1.0
44,0,83099,79454,77569,84984,1.0
45,0,91977,83563,80619,94921,1.0
46,0,100044,87678,86760,100962,1.0
47,0,104003,89503,89168,104338,1.0
48,0,98281,91161,90939,98503,1.0
49,0,110443,98447,97234,111656,1.0
50,0,413151,104055,100846,416360,0.4844
51,0,172608,113630,113431,172807,1.0
52,0,117128,118171,112427,122872,1.0
53,0,153660,125934,121283,158311,1.0
54,0,148225,130763,128693,150295,1.0
55,0,160840,140799,139853,161786,1.0
56,0,153400,146440,144072,155768,1.0
57,0,188541,153071,152729,188883,1.0
58,0,177972,157089,156319,178742,1.0
59,0,181051,157414,153617,184848,1.0
60,0,176820,161243,159826,178237,1.0
61,0,185662,168343,166236,187769,1.0
62,0,189745,173462,170037,193170,1.0
63,0,209172,186129,183723,211578,1.0
64,0,230936,192199,191515,231620,1.0
65,0,223670,216245,209299,230616,1.0
66,0,310206,220576,220292,310490,1.0
67,0,262638,237250,233210,266678,1.0
