Round,Train Loss,Dice WT
-1,0.9607687548195061,0.3297
-1,0.9471280895565686,0.1581
-1,0.9209356774232889,0.2913
-1,0.865508298771946,0.4483
-1,0.7468953325560218,0.9031
-1,0.5693524126159517,0.8667
-1,0.4089416492926447,0.9186
-1,0.31215995118806233,0.7392
-1,0.262395446786755,0.923
-1,0.2371247669191737,0.943
-1,0.2212893953056712,0.9483
-1,0.22021409555485372,0.9373
-1,0.2049568228815731,0.9193
-1,0.2028096128059061,0.9522
-1,0.19838407118069498,0.9511
-1,0.19025275828806978,0.9263
-1,0.19505985594893757,0.9376
-1,0.19087852521946555,0.9424
-1,0.187440015297187,0.9406
-1,0.1835597067287094,0.9079
-1,0.18525672986319192,0.9188
-1,0.18338030996291263,0.9389
-1,0.18015589588566833,0.9166
-1,0.18143770349653146,0.9475
-1,0.17809631283345975,0.9652
