Round,Train Loss,Dice WT
-1,0.9575757792592048,0.2294
-1,0.9543595591187477,0.1953
-1,0.9528688576817512,0.4389
-1,0.9507989440858365,0.2576
-1,0.9475723636150362,0.2471
-1,0.9418300968408584,0.1947
-1,0.9322218103706836,0.0458
-1,0.9178949415683746,0.2347
-1,0.8978932043910026,0.1279
-1,0.871812762618065,0.3073
-1,0.8348212520778178,0.0259
-1,0.7874470016360283,0.0222
-1,0.7230374579131602,0.0297
-1,0.6479957289993763,0.0233
-1,0.5616648478806019,0.0443
-1,0.4838180965185165,0.7317
-1,0.3974740898609161,0.3497
-1,0.3381727023422718,0.9
-1,0.29790932714939117,0.8966
-1,0.26927040323615076,0.9
-1,0.2520335759222508,0.9
-1,0.23904415711760524,0.9
-1,0.23136365219950678,0.9
-1,0.22838941037654878,0.9
-1,0.21846925273537635,0.9059
