Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,KH,0,3,154016352,102283022,1.5057860922411932
-1,KH,0,3,154016352,102285144,1.5057548533147687
-1,KH,0,3,154016352,102274033,1.5059184377719808
-1,KH,0,3,154016352,102248998,1.5062871520755636
-1,KH,0,3,154016352,102250305,1.5062678981739956
-1,KH,0,3,154016352,102186256,1.5072120070628676
-1,KH,0,3,154016352,102117829,1.5082219579893341
-1,KH,0,3,154016352,102096105,1.5085428773213239
-1,KH,0,3,154016352,102126356,1.508096029589071
-1,KH,0,3,154016352,102026843,1.5095669675871477
-1,KH,0,3,154016352,102055869,1.5091376273519361
-1,KH,0,3,154016352,102052882,1.5091817985110896
-1,KH,0,3,154016352,101982915,1.5102171966745606
-1,KH,0,3,154016352,102023731,1.5096130134664454
-1,KH,0,3,154016352,102039244,1.5093835073885886
-1,KH,0,3,154016352,102037181,1.509414024285912
-1,KH,0,3,154016352,102081931,1.508752337374966
-1,KH,0,3,154016352,102077830,1.5088129518427262
-1,KH,0,3,154016352,102113716,1.5082827070949019
-1,KH,0,3,154016352,102081833,1.5087537857984976
-1,KH,0,3,154016352,102071569,1.5089055013938308
-1,KH,0,3,154016352,102069880,1.508930469987816
-1,KH,0,3,154016352,102078817,1.5087983631315007
-1,KH,0,3,154016352,102027915,1.5095511066750702
-1,KH,0,3,154016352,102032340,1.5094856395531064
