Round,Train Loss,Dice WT
-1,0.9890321409702301,0.0937
-1,0.9881448929011821,0.0181
-1,0.9877142317593097,0.1752
-1,0.98722700253129,0.1164
-1,0.9860232390463353,0.1303
-1,0.9842175407707691,0.0966
-1,0.981296827942133,0.1125
-1,0.9771696621179581,0.3303
-1,0.9709869113564491,0.074
-1,0.9633539654314518,0.051
-1,0.9501862354576588,0.2533
-1,0.9303227430582046,0.2847
-1,0.9027224144339561,0.4287
-1,0.854076129794121,0.572
-1,0.7843709264695645,0.4668
-1,0.6932804380357265,0.84
-1,0.5796960511803627,0.8794
-1,0.4847654958069324,0.8706
-1,0.4003331652283668,0.8656
-1,0.3313821057975292,0.8735
-1,0.287915714085102,0.8781
-1,0.25071506828069684,0.8804
-1,0.21475170820951464,0.9
-1,0.2051084768772125,0.8733
-1,0.17945976421236992,0.8972
