Round,Train Loss,Dice WT
-1,0.9614943331426329,0.3586
-1,0.9521552182532644,0.3101
-1,0.9134900436745033,0.2094
-1,0.7926473777573387,0.7786
-1,0.4920201654906745,1.0
-1,0.2639772824338965,0.9881
-1,0.16605117557285068,0.9913
-1,0.12563317713436778,1.0
-1,0.12619558121706992,0.982
-1,0.10292738332404745,0.9664
-1,0.10117920368641346,0.9571
-1,0.09874787985741555,0.9907
-1,0.09541293275248898,0.9334
-1,0.09624045657681991,0.9775
-1,0.09947074469145353,0.9347
-1,0.09293239030752096,0.9903
-1,0.09405240411157006,0.9972
-1,0.08969448761897045,0.9634
-1,0.09076964468569369,0.9898
-1,0.09552817194311468,0.9971
-1,0.08947971210823404,0.9495
-1,0.08688172026797458,0.9303
-1,0.09391795020919662,0.9292
-1,0.09438771600121851,0.9965
-1,0.08505159917178455,0.9459
