batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,77112,157749,76397,158464,0.9642
2,0,56083,162397,55640,162840,0.6834
3,0,21791,169918,21628,170081,0.2543
4,0,85939,200621,85079,201481,0.8445
5,0,42,12470,42,12470,0.0067
6,0,15160,42636,11385,46411,0.4906
7,0,13621,46230,13586,46265,0.5873
8,0,26568,51782,22958,55392,0.8289
9,0,11923,59342,9830,61435,0.32
10,0,18367,77740,8685,87422,0.1987
11,0,72374,78549,41428,109495,0.7567
12,0,36654,78584,35208,80030,0.8799
13,0,30389,79080,24759,84710,0.5846
14,0,19992,83463,12725,90730,0.2805
15,0,27826,84845,21586,91085,0.474
16,0,27555,85112,23437,89230,0.5253
17,0,13148,95788,10647,98289,0.2166
18,0,16811,98011,9224,105598,0.1747
19,0,33348,98512,25695,106165,0.4841
20,0,18580,98996,12687,104889,0.2419
21,0,28632,105016,22338,111310,0.4014
22,0,47388,107675,38078,116985,0.651
23,0,23611,107935,20433,111113,0.3678
24,0,40837,111614,39915,112536,0.7094
25,0,39359,111967,28976,122350,0.4737
26,0,43827,120374,42966,121235,0.7088
27,0,22864,138460,21798,139526,0.3125
28,0,26578,147383,22994,150967,0.3046
29,0,20457,147861,18222,150096,0.2428
30,0,34837,150203,33193,151847,0.4372
31,0,50988,157326,47037,161277,0.5833
32,0,55527,158379,54347,159559,0.6812
33,0,37097,173764,34483,176378,0.391
34,0,65211,224832,60655,229388,0.5288
35,0,3593,20466,785,23274,0.0675
36,0,21224,34197,20747,34674,1.0
37,0,29969,44986,28500,46455,1.0
38,0,7204,46623,7202,46625,0.3089
39,0,19511,51390,19377,51524,0.7522
40,0,38864,58948,38113,59699,1.0
41,0,27797,71632,27567,71862,0.7672
42,0,32717,72110,32322,72505,0.8916
43,0,19891,74298,17607,76582,0.4598
44,0,20522,79454,18500,81476,0.4541
45,0,29993,83563,29200,84356,0.6923
46,0,20121,87678,19291,88508,0.4359
47,0,23234,89503,23167,89570,0.5173
48,0,35237,91161,35220,91178,0.7726
49,0,38905,98447,36371,100981,0.7204
50,0,24144,104055,21534,106665,0.4038
51,0,63926,113630,60507,117049,1.0
52,0,18481,118171,18351,118301,0.3102
53,0,8921,125934,7236,127619,0.1134
54,0,60110,130763,59079,131794,0.8965
55,0,30269,140799,29504,141564,0.4168
56,0,45592,146440,45149,146883,0.6148
57,0,42321,153071,40905,154487,0.5296
58,0,26336,157089,25987,157438,0.3301
59,0,24409,157414,24223,157600,0.3074
60,0,15527,161243,15429,161341,0.1913
61,0,56944,168343,56026,169261,0.662
62,0,65255,173462,64081,174636,0.7339
63,0,65360,186129,65212,186277,0.7002
64,0,79526,192199,78718,193007,0.8157
65,0,37211,216245,36871,216585,0.3405
66,0,76019,220576,66997,229598,0.5836
67,0,55661,237250,55241,237670,0.4649
