batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,74970,157749,74258,158461,0.9372
2,0,49105,162397,48525,162977,0.5955
3,0,19285,169918,19107,170096,0.2247
4,0,78694,200621,78225,201090,0.778
5,0,22,12470,22,12470,0.0035
6,0,14359,42636,10553,46442,0.4545
7,0,12099,46230,12062,46267,0.5214
8,0,23523,51782,20652,54653,0.7557
9,0,9703,59342,8032,61013,0.2633
10,0,18393,77740,8565,87568,0.1956
11,0,67209,78549,38459,107299,0.7169
12,0,32895,78584,31613,79866,0.7917
13,0,29425,79080,23770,84735,0.561
14,0,18101,83463,12209,89355,0.2733
15,0,27303,84845,20902,91246,0.4581
16,0,24977,85112,20933,89156,0.4696
17,0,12134,95788,9695,98227,0.1974
18,0,16542,98011,9381,105172,0.1784
19,0,23629,98512,18910,103231,0.3664
20,0,18301,98996,12540,104757,0.2394
21,0,28669,105016,22592,111093,0.4067
22,0,44961,107675,35698,116938,0.6105
23,0,23537,107935,20417,111055,0.3677
24,0,38210,111614,37415,112409,0.6657
25,0,38745,111967,28985,121727,0.4762
26,0,38803,120374,37863,121314,0.6242
27,0,21384,138460,20191,139653,0.2892
28,0,25777,147383,22545,150615,0.2994
29,0,17991,147861,16047,149805,0.2142
30,0,32358,150203,30593,151968,0.4026
31,0,46985,157326,42881,161430,0.5313
32,0,51001,158379,49545,159835,0.62
33,0,28703,173764,26798,175669,0.3051
34,0,59258,224832,55067,229023,0.4809
35,0,2798,20466,311,22953,0.0271
36,0,18884,34197,18331,34750,1.0
37,0,25548,44986,24136,46398,1.0
38,0,5717,46623,5715,46625,0.2451
39,0,18765,51390,18573,51582,0.7201
40,0,32455,58948,31746,59657,1.0
41,0,21856,71632,21533,71955,0.5985
42,0,28968,72110,28767,72311,0.7956
43,0,19185,74298,17225,76258,0.4518
44,0,16335,79454,14671,81118,0.3617
45,0,25854,83563,25073,84344,0.5945
46,0,17284,87678,16345,88617,0.3689
47,0,22179,89503,22145,89537,0.4947
48,0,27886,91161,27860,91187,0.6111
49,0,36096,98447,33453,101090,0.6618
50,0,22411,104055,19906,106560,0.3736
51,0,56501,113630,53127,117004,0.9081
52,0,15957,118171,15798,118330,0.267
53,0,8736,125934,7262,127408,0.114
54,0,49995,130763,49130,131628,0.7465
55,0,29054,140799,28361,141492,0.4009
56,0,40106,146440,39662,146884,0.54
57,0,40357,153071,38736,154692,0.5008
58,0,27324,157089,27003,157410,0.3431
59,0,23410,157414,23271,157553,0.2954
60,0,15672,161243,15611,161304,0.1936
61,0,47523,168343,46477,169389,0.5488
62,0,60118,173462,58964,174616,0.6754
63,0,58325,186129,58230,186224,0.6254
64,0,75660,192199,74952,192907,0.7771
65,0,32159,216245,31972,216432,0.2954
66,0,73456,220576,64748,229284,0.5648
67,0,51673,237250,51310,237613,0.4319
