Round,Train Loss,Dice WT
-1,0.9614826266830032,0.3249
-1,0.9530945005717578,0.3433
-1,0.9317778648556889,0.247
-1,0.8916065480258013,0.4141
-1,0.8041093455778585,0.8962
-1,0.6533266006289302,0.9025
-1,0.4814086320163968,0.9829
-1,0.3614764791351181,0.9604
-1,0.2942470174651962,0.9948
-1,0.26526123220856124,0.9906
-1,0.23207577799891568,0.9781
-1,0.22570685094541262,0.9886
-1,0.22041685140884676,0.9747
-1,0.21973841512525402,0.9755
-1,0.21838183456713015,1.0
-1,0.21051954610927687,0.9943
-1,0.21287835621619008,0.9857
-1,0.2053082323289132,0.9953
-1,0.21116817437850677,1.0
-1,0.20361288367091,0.9907
-1,0.20940063590402,0.9887
-1,0.21207242581221433,1.0
-1,0.217691192326245,0.9926
-1,0.20823148381602657,0.9979
-1,0.21182479052930264,0.981
