Round,Train Loss,Dice WT
-1,0.9629250386357308,0.1957
-1,0.9604389479756354,0.2927
-1,0.9588758429884912,0.2106
-1,0.9572983208298682,0.385
-1,0.954764146208763,0.2571
-1,0.9516625317931175,0.2134
-1,0.9476118841767309,0.2047
-1,0.9427581754326819,0.2108
-1,0.9370420330762863,0.1881
-1,0.9294865334033966,0.2274
-1,0.9208798359334468,0.2558
-1,0.9101466463506223,0.124
-1,0.8970664958655835,0.3374
-1,0.880762392282486,0.3945
-1,0.8609538961946963,0.6472
-1,0.8361567914485931,0.5882
-1,0.8062615445256235,0.472
-1,0.7700277610123157,0.8588
-1,0.7271299958229065,0.8761
-1,0.677662917226553,0.7794
-1,0.6252226760983467,0.9582
-1,0.5687103962898254,0.9883
-1,0.5142014713585377,0.9969
-1,0.4577304139733315,0.9991
-1,0.41059694498777394,1.0
