Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,SH,0.6,-,154016352,165762985,0.9291359673282765
-1,SH,0.6,-,154016352,158235300,0.9733375018774068
-1,SH,0.6,-,154016352,159215734,0.967343792793074
-1,SH,0.6,-,154016352,161296440,0.9548651634282624
-1,SH,0.6,-,154016352,162406022,0.9483413849472575
-1,SH,0.6,-,154016352,163798939,0.9402768548673714
-1,SH,0.6,-,154016352,163324633,0.9430074835454949
-1,SH,0.6,-,154016352,164216047,0.9378885588148836
-1,SH,0.6,-,154016352,165521364,0.9304922799937487
-1,SH,0.6,-,154016352,164989676,0.9334908435248661
-1,SH,0.6,-,154016352,164766867,0.9347531733310979
-1,SH,0.6,-,154016352,165266881,0.9319250839310914
-1,SH,0.6,-,154016352,165335510,0.9315382481154786
-1,SH,0.6,-,154016352,164246895,0.9377124107995977
-1,SH,0.6,-,154016352,165280061,0.9318507663518014
-1,SH,0.6,-,154016352,165228854,0.9321395599749117
-1,SH,0.6,-,154016352,164721714,0.935009404660573
-1,SH,0.6,-,154016352,164835115,0.9343661466364847
-1,SH,0.6,-,154016352,164293444,0.9374467254450285
-1,SH,0.6,-,154016352,163877935,0.9398236063961629
-1,SH,0.6,-,154016352,163760680,0.9404965300020974
-1,SH,0.6,-,154016352,161128351,0.9558612769112425
-1,SH,0.6,-,154016352,163376639,0.9427073104392696
-1,SH,0.6,-,154016352,161468187,0.9538495122720152
-1,SH,0.6,-,154016352,160469960,0.959783074530893
