batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,416699,157749,157678,416770,0.7567
2,0,404884,162397,162211,405070,0.8009
3,0,184229,169918,138106,216041,1.0
4,0,597708,200621,200621,597708,0.6713
5,0,22578,12470,6235,28813,0.4328
6,0,99691,42636,41227,101100,0.8156
7,0,114186,46230,45833,114583,0.8
8,0,286520,51782,51782,286520,0.3615
9,0,171639,59342,54581,176400,0.6188
10,0,201171,77740,77323,201588,0.7671
11,0,280973,78549,78540,280982,0.559
12,0,190096,78584,78527,190153,0.8259
13,0,149956,79080,69824,159212,0.8771
14,0,216497,83463,81429,218531,0.7452
15,0,159354,84845,83308,160891,1.0
16,0,251088,85112,85112,251088,0.6779
17,0,118477,95788,70285,143980,0.9763
18,0,140528,98011,87988,150551,1.0
19,0,316483,98512,98510,316485,0.6225
20,0,148795,98996,85890,161901,1.0
21,0,200205,105016,104957,200264,1.0
22,0,318731,107675,107590,318816,0.6749
23,0,143366,107935,92928,158373,1.0
24,0,269505,111614,111611,269508,0.8283
25,0,247036,111967,111491,247512,0.9009
26,0,411806,120374,120361,411819,0.5845
27,0,194628,138460,133694,199394,1.0
28,0,206193,147383,126760,226816,1.0
29,0,300399,147861,140593,307667,0.9139
30,0,188251,150203,125914,212540,1.0
31,0,372786,157326,156933,373179,0.8411
32,0,348691,158379,156950,350120,0.8965
33,0,439800,173764,173738,439826,0.79
34,0,569515,224832,222716,571631,0.7792
35,0,27200,20466,18741,28925,1.0
36,0,202571,34197,34197,202571,0.3376
37,0,283689,44986,44956,283719,0.3169
38,0,99836,46623,46618,99841,0.9338
39,0,131990,51390,50455,132925,0.7591
40,0,330840,58948,58948,330840,0.3564
41,0,294285,71632,71632,294285,0.4868
42,0,279470,72110,72110,279470,0.516
43,0,141529,74298,73863,141964,1.0
44,0,312446,79454,79454,312446,0.5086
45,0,188519,83563,80985,191097,0.8476
46,0,234857,87678,83638,238897,0.7002
47,0,174372,89503,89041,174834,1.0
48,0,294592,91161,91160,294593,0.6189
49,0,247102,98447,98193,247356,0.7939
50,0,263087,104055,99748,267394,0.7461
51,0,447404,113630,113630,447404,0.508
52,0,100962,118171,90265,128868,1.0
53,0,120761,125934,102445,144250,1.0
54,0,423160,130763,130219,423704,0.6147
55,0,243734,140799,138458,246075,1.0
56,0,427288,146440,145966,427762,0.6825
57,0,415020,153071,152323,415768,0.7327
58,0,270361,157089,153494,273956,1.0
59,0,190541,157414,121695,226260,1.0
60,0,181841,161243,140850,202234,1.0
61,0,462249,168343,168343,462249,0.7284
62,0,443592,173462,173462,443592,0.7821
63,0,469902,186129,186129,469902,0.7922
64,0,485297,192199,192199,485297,0.7921
65,0,314935,216245,210015,321165,1.0
66,0,571597,220576,220451,571722,0.7712
67,0,477764,237250,236442,478572,0.9881
