Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,SH,0.2,-,154016352,158174081,0.9737142148819133
-1,SH,0.2,-,154016352,166462079,0.9252338565655541
-1,SH,0.2,-,154016352,166560312,0.9246881806050875
-1,SH,0.2,-,154016352,167365520,0.9202394326079413
-1,SH,0.2,-,154016352,167096179,0.9217227622827135
-1,SH,0.2,-,154016352,166984940,0.9223367799149009
-1,SH,0.2,-,154016352,166819321,0.9232524789671135
-1,SH,0.2,-,154016352,166769752,0.9235268941188671
-1,SH,0.2,-,154016352,166307249,0.926095237553691
-1,SH,0.2,-,154016352,165969062,0.927982299569668
-1,SH,0.2,-,154016352,166266008,0.9263249471952018
-1,SH,0.2,-,154016352,166094017,0.9272841613120795
-1,SH,0.2,-,154016352,166105077,0.9272224186853069
-1,SH,0.2,-,154016352,166459986,0.9252454886058387
-1,SH,0.2,-,154016352,165612284,0.9299814465347666
-1,SH,0.2,-,154016352,165096830,0.9328849707910297
-1,SH,0.2,-,154016352,164868780,0.9341753571138439
-1,SH,0.2,-,154016352,165201343,0.9322947891987505
-1,SH,0.2,-,154016352,165302005,0.9317270652053964
-1,SH,0.2,-,154016352,164835881,0.9343618092272428
-1,SH,0.2,-,154016352,165388579,0.9312393429010333
-1,SH,0.2,-,154016352,165118169,0.9327644085539822
-1,SH,0.2,-,154016352,165230616,0.9321296231298503
-1,SH,0.2,-,154016352,165445893,0.9309167438793456
-1,SH,0.2,-,154016352,165536721,0.9304059588435133
