Round,Train Loss,Dice WT
-1,0.9629057487845423,0.1905
-1,0.9600060033798219,0.2681
-1,0.9583462263643743,0.3523
-1,0.9562789745628834,0.457
-1,0.952712707668543,0.2962
-1,0.9468356005847454,0.2316
-1,0.9372152629494668,0.1584
-1,0.9237657244503499,0.289
-1,0.9046190506219863,0.4007
-1,0.878004573136568,0.4469
-1,0.8397537647187712,0.5616
-1,0.787084982842207,0.5411
-1,0.7130420215427875,0.7885
-1,0.6187492685019971,0.8982
-1,0.5062435995042324,0.9642
-1,0.39646042928099634,1.0
-1,0.3078315369784832,0.988
-1,0.23851585030555725,1.0
-1,0.19305433571338654,0.9803
-1,0.16244075521826745,0.9751
-1,0.1391286630928516,0.9489
-1,0.12688635542988777,1.0
-1,0.11798907503485681,0.9948
-1,0.10788233697414398,0.9443
-1,0.10235982954502106,0.9775
