Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,KH,0,64,154016352,123130514,1.2508382122079016
-1,KH,0,64,154016352,122564357,1.2566161628865724
-1,KH,0,64,154016352,122192387,1.2604414708749407
-1,KH,0,64,154016352,121976133,1.2626761335350745
-1,KH,0,64,154016352,121985518,1.262578989089508
-1,KH,0,64,154016352,122218650,1.2601706204413157
-1,KH,0,64,154016352,122034154,1.2620757956006317
-1,KH,0,64,154016352,122129222,1.2610933687926056
-1,KH,0,64,154016352,122036129,1.2620553705042545
-1,KH,0,64,154016352,122023542,1.2621855543252465
-1,KH,0,64,154016352,122033140,1.2620862824639274
-1,KH,0,64,154016352,122076747,1.2616354529827043
-1,KH,0,64,154016352,122090436,1.2614939961390588
-1,KH,0,64,154016352,121990933,1.2625229450454323
-1,KH,0,64,154016352,122052637,1.2618846735773517
-1,KH,0,64,154016352,122174670,1.2606242521465374
-1,KH,0,64,154016352,122060686,1.2618014616106614
-1,KH,0,64,154016352,122028174,1.2621376437215228
-1,KH,0,64,154016352,121998877,1.262440735417589
-1,KH,0,64,154016352,122085904,1.2615408245656272
-1,KH,0,64,154016352,122010279,1.262322758888208
-1,KH,0,64,154016352,122071850,1.2616860643956818
-1,KH,0,64,154016352,121861924,1.2638595136574406
-1,KH,0,64,154016352,122116456,1.2612252029325188
-1,KH,0,64,154016352,121945827,1.2629899340466977
