batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,178578,157749,151466,184861,1.0
2,0,203737,162397,159968,206166,1.0
3,0,171723,169918,139234,202407,1.0
4,0,286434,200621,198761,288294,1.0
5,0,3174,12470,3174,12470,0.5091
6,0,49611,42636,41298,50949,1.0
7,0,52956,46230,45428,53758,1.0
8,0,64292,51782,51616,64458,1.0
9,0,97639,59342,58916,98065,1.0
10,0,410673,77740,77414,410999,0.3767
11,0,97074,78549,77252,98371,1.0
12,0,82408,78584,75706,85286,1.0
13,0,115317,79080,73267,121130,1.0
14,0,106320,83463,82803,106980,1.0
15,0,98918,84845,83637,100126,1.0
16,0,111121,85112,84637,111596,1.0
17,0,102683,95788,82005,116466,1.0
18,0,112290,98011,94270,116031,1.0
19,0,312642,98512,98487,312667,0.63
20,0,109353,98996,95902,112447,1.0
21,0,139096,105016,104732,139380,1.0
22,0,145034,107675,107000,145709,1.0
23,0,126988,107935,106393,128530,1.0
24,0,138796,111614,111459,138951,1.0
25,0,141036,111967,111591,141412,1.0
26,0,151000,120374,118770,152604,1.0
27,0,171561,138460,136526,173495,1.0
28,0,160178,147383,134890,172671,1.0
29,0,511732,147861,145511,514082,0.5661
30,0,183922,150203,138774,195351,1.0
31,0,182079,157326,151057,188348,1.0
32,0,181969,158379,156797,183551,1.0
33,0,301543,173764,173443,301864,1.0
34,0,452604,224832,223777,453659,0.9865
35,0,26924,20466,19764,27626,1.0
36,0,40302,34197,34016,40483,1.0
37,0,53680,44986,43863,54803,1.0
38,0,54969,46623,46559,55033,1.0
39,0,58696,51390,49713,60373,1.0
40,0,72932,58948,58870,73010,1.0
41,0,82858,71632,71457,83033,1.0
42,0,85991,72110,71873,86228,1.0
43,0,90077,74298,73382,90993,1.0
44,0,88115,79454,78387,89182,1.0
45,0,101814,83563,81477,103900,1.0
46,0,104670,87678,86531,105817,1.0
47,0,105180,89503,89133,105550,1.0
48,0,101693,91161,90983,101871,1.0
49,0,116535,98447,97320,117662,1.0
50,0,415004,104055,100550,418509,0.4805
51,0,198574,113630,113457,198747,1.0
52,0,118333,118171,112317,124187,1.0
53,0,156990,125934,120860,162064,1.0
54,0,152007,130763,128401,154369,1.0
55,0,162570,140799,139310,164059,1.0
56,0,160845,146440,144323,162962,1.0
57,0,194225,153071,152704,194592,1.0
58,0,182278,157089,156271,183096,1.0
59,0,181220,157414,152671,185963,1.0
60,0,179297,161243,159541,180999,1.0
61,0,191844,168343,166601,193586,1.0
62,0,198943,173462,170419,201986,1.0
63,0,213417,186129,184045,215501,1.0
64,0,235213,192199,191579,235833,1.0
65,0,229135,216245,209988,235392,1.0
66,0,324257,220576,220453,324380,1.0
67,0,265864,237250,231925,271189,1.0
