batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,263138,157749,149860,271027,1.0
2,0,272610,162397,149449,285558,1.0
3,0,203763,169918,132445,241236,1.0
4,0,304530,200621,191215,313936,1.0
5,0,100942,12470,8543,104869,0.1629
6,0,166745,42636,34020,175361,0.388
7,0,105914,46230,43652,108492,0.8047
8,0,289116,51782,50372,290526,0.3468
9,0,195596,59342,48905,206033,0.4747
10,0,254417,77740,71821,260336,0.5518
11,0,326303,78549,75534,329318,0.4587
12,0,220357,78584,73794,225147,0.6555
13,0,214193,79080,58175,235098,0.4949
14,0,228488,83463,68121,243830,0.5588
15,0,207932,84845,74779,217998,0.6861
16,0,244210,85112,83066,246256,0.6746
17,0,175491,95788,75225,196054,0.7674
18,0,251057,98011,78430,270638,0.5796
19,0,226103,98512,95323,229292,0.8315
20,0,213696,98996,76164,236528,0.644
21,0,241062,105016,99469,246609,0.8067
22,0,288163,107675,100330,295508,0.679
23,0,185769,107935,84311,209393,0.8053
24,0,221232,111614,105461,227385,0.9276
25,0,289739,111967,105430,296276,0.7117
26,0,227311,120374,112454,235231,0.9561
27,0,196907,138460,117619,217748,1.0
28,0,265506,147383,116269,296620,0.784
29,0,284000,147861,119274,312587,0.7631
30,0,224311,150203,117872,256642,0.9186
31,0,268885,157326,144529,281682,1.0
32,0,248828,158379,137211,269996,1.0
33,0,285892,173764,160072,299584,1.0
34,0,377066,224832,207787,394111,1.0
35,0,108140,20466,18702,109904,0.3403
36,0,186318,34197,33712,186803,0.3609
37,0,218043,44986,43848,219181,0.4001
38,0,123892,46623,43541,126974,0.6858
39,0,135269,51390,46951,139708,0.6721
40,0,219661,58948,58613,219996,0.5329
41,0,178313,71632,69785,180160,0.7747
42,0,201732,72110,71304,202538,0.7041
43,0,209089,74298,67421,215966,0.6244
44,0,219951,79454,75964,223441,0.6799
45,0,220232,83563,70999,232796,0.61
46,0,198039,87678,80922,204795,0.7903
47,0,171059,89503,82747,177815,0.9307
48,0,192696,91161,88689,195168,0.9088
49,0,222043,98447,93231,227259,0.8205
50,0,255738,104055,78497,281296,0.5581
51,0,250302,113630,112228,251704,0.8917
52,0,173451,118171,87310,204312,0.8547
53,0,204005,125934,87453,242486,0.7213
54,0,264562,130763,120598,274727,0.8779
55,0,194783,140799,121601,213981,1.0
56,0,236664,146440,132259,250845,1.0
57,0,279815,153071,144570,288316,1.0
58,0,261047,157089,139169,278967,0.9977
59,0,236467,157414,107118,286763,0.7471
60,0,234107,161243,111962,283388,0.7902
61,0,283380,168343,159780,291943,1.0
62,0,263408,173462,150206,286664,1.0
63,0,292144,186129,173574,304699,1.0
64,0,264173,192199,182312,274060,1.0
65,0,253513,216245,178211,291547,1.0
66,0,312848,220576,211706,321718,1.0
67,0,302113,237250,200379,338984,1.0
