batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,455334,157749,154586,458497,0.6743
2,0,422561,162397,155336,429622,0.7231
3,0,412037,169918,148236,433719,0.6836
4,0,463452,200621,194961,469112,0.8312
5,0,375736,12470,11090,377116,0.0588
6,0,442582,42636,38098,447120,0.1704
7,0,268510,46230,44725,270015,0.3313
8,0,479806,51782,51180,480408,0.2131
9,0,346583,59342,54083,351842,0.3074
10,0,528877,77740,74792,531825,0.2813
11,0,565334,78549,76993,566890,0.2716
12,0,500214,78584,75714,503084,0.301
13,0,448822,79080,67384,460518,0.2926
14,0,462632,83463,76645,469450,0.3265
15,0,435639,84845,80073,440411,0.3636
16,0,508462,85112,83866,509708,0.3291
17,0,401620,95788,84785,412623,0.411
18,0,570691,98011,88211,580491,0.3039
19,0,303623,98512,96882,305253,0.6348
20,0,467812,98996,86363,480445,0.3595
21,0,454970,105016,102973,457013,0.4506
22,0,536017,107675,104121,539571,0.3859
23,0,412029,107935,96500,423464,0.4558
24,0,427955,111614,109238,430331,0.5077
25,0,533070,111967,109663,535374,0.4097
26,0,387298,120374,115405,392267,0.5884
27,0,377867,138460,128701,387626,0.664
28,0,517501,147383,131075,533809,0.4911
29,0,493548,147861,132710,508699,0.5218
30,0,467043,150203,130790,486456,0.5377
31,0,496459,157326,148672,505113,0.5887
32,0,459245,158379,146986,470638,0.6246
33,0,387859,173764,169486,392137,0.8644
34,0,625580,224832,216746,633666,0.6841
35,0,427780,20466,19584,428662,0.0914
36,0,380633,34197,33878,380952,0.1779
37,0,448099,44986,44326,448759,0.1975
38,0,334993,46623,44979,336637,0.2672
39,0,367538,51390,49092,369836,0.2655
40,0,417796,58948,58776,417968,0.2812
41,0,382433,71632,70831,383234,0.3696
42,0,434700,72110,71808,435002,0.3302
43,0,442438,74298,71066,445670,0.3189
44,0,393287,79454,77234,395507,0.3906
45,0,411509,83563,74181,420891,0.3525
46,0,418841,87678,83748,422771,0.3962
47,0,406017,89503,86801,408719,0.4247
48,0,396974,91161,90255,397880,0.4537
49,0,461696,98447,95896,464247,0.4131
50,0,496593,104055,92876,507772,0.3658
51,0,418429,113630,112839,419220,0.5383
52,0,425934,118171,100304,443801,0.452
53,0,511258,125934,106504,530688,0.4014
54,0,462727,130763,124482,469008,0.5308
55,0,393901,140799,131878,402822,0.6548
56,0,395133,146440,137166,404407,0.6784
57,0,488904,153071,149246,492729,0.6058
58,0,561686,157089,149999,568776,0.5274
59,0,473149,157414,132821,497742,0.5337
60,0,556609,161243,134983,582869,0.4632
61,0,491004,168343,164170,495177,0.6631
62,0,473852,173462,162607,484707,0.6709
63,0,526587,186129,181119,531597,0.6814
64,0,433112,192199,188364,436947,0.8622
65,0,466177,216245,192584,489838,0.7863
66,0,454252,220576,216328,458500,0.9436
67,0,479550,237250,220257,496543,0.8872
