Sample,Dice,HD95
0_0,0.0368,34.5803
1_0,0.4385,21.4009
2_0,1.0000,7.2801
3_0,1.0000,10.2470
4_0,1.0000,6.7082
5_0,1.0000,5.6569
6_0,1.0000,8.5440
7_0,1.0000,8.1240
8_0,1.0000,5.0000
9_0,0.0000,nan
Average,0.7475,nan
