Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,KH,0,64,154016352,123207322,1.2500584340271594
-1,KH,0,64,154016352,123058581,1.2515693806025603
-1,KH,0,64,154016352,122809546,1.2541073313633126
-1,KH,0,64,154016352,122525913,1.257010441538191
-1,KH,0,64,154016352,122390629,1.2583998730817862
-1,KH,0,64,154016352,122160132,1.2607742761771084
-1,KH,0,64,154016352,122407979,1.2582215085831945
-1,KH,0,64,154016352,122286423,1.2594722146709614
-1,KH,0,64,154016352,122070073,1.2617044310279064
-1,KH,0,64,154016352,122171798,1.2606538867505248
-1,KH,0,64,154016352,122165920,1.2607145429756514
-1,KH,0,64,154016352,122037274,1.2620435294220027
-1,KH,0,64,154016352,122144743,1.2609331209612518
-1,KH,0,64,154016352,122048648,1.2619259166230175
-1,KH,0,64,154016352,122278776,1.2595509788223591
-1,KH,0,64,154016352,122285921,1.2594773849722243
-1,KH,0,64,154016352,122234113,1.2600112048917147
-1,KH,0,64,154016352,122356004,1.258755982256498
-1,KH,0,64,154016352,122189853,1.2604676101869114
-1,KH,0,64,154016352,122341913,1.2589009622564917
-1,KH,0,64,154016352,122370809,1.258603691996512
-1,KH,0,64,154016352,122299924,1.2593331783264232
-1,KH,0,64,154016352,122324691,1.2590782019633304
-1,KH,0,64,154016352,122331626,1.2590068246129582
-1,KH,0,64,154016352,122359269,1.2587223939691892
