Round,Train Loss,Dice WT
-1,0.9607625911894597,0.3465
-1,0.9475007537164185,0.2695
-1,0.920834257179185,0.6045
-1,0.8653126040571614,0.5027
-1,0.7458585784623497,0.9239
-1,0.560540338644856,0.8934
-1,0.38782316638450876,0.951
-1,0.28246701634243915,0.939
-1,0.2245466542479239,0.913
-1,0.1930251917948848,0.9335
-1,0.17769515028125363,0.9326
-1,0.16926572660082265,0.94
-1,0.16110445049248245,0.9014
-1,0.15621076692876062,0.9236
-1,0.15612230528342097,0.9355
-1,0.15018189706300436,0.9217
-1,0.14982637092471124,0.9496
-1,0.14876179212802335,0.9484
-1,0.1475238638096734,0.9385
-1,0.1450708542215197,0.9517
-1,0.14580331480032518,0.9457
-1,0.14433327721137748,0.9454
-1,0.14249870953591248,0.9544
-1,0.14268268523247618,0.9464
-1,0.13937796201360855,0.9476
