batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,768618,157749,157693,768674,0.4103
2,0,843416,162397,162396,843417,0.3851
3,0,585838,169918,169880,585876,0.5799
4,0,999830,200621,200621,999830,0.4013
5,0,143224,12470,12453,143241,0.1739
6,0,487673,42636,42636,487673,0.1749
7,0,264783,46230,46230,264783,0.3492
8,0,668501,51782,51782,668501,0.1549
9,0,534732,59342,59339,534735,0.2219
10,0,1040307,77740,77740,1040307,0.1495
11,0,1062563,78549,78549,1062563,0.1478
12,0,686477,78584,78580,686481,0.2289
13,0,729180,79080,78640,729620,0.2156
14,0,771797,83463,83463,771797,0.2163
15,0,582562,84845,84843,582564,0.2913
16,0,854438,85112,85112,854438,0.1992
17,0,366157,95788,95385,366560,0.5204
18,0,579579,98011,97017,580573,0.3342
19,0,714547,98512,98512,714547,0.2757
20,0,477595,98996,98892,477699,0.414
21,0,668388,105016,105016,668388,0.3142
22,0,1016907,107675,107675,1016907,0.2118
23,0,453979,107935,107832,454082,0.4749
24,0,704685,111614,111614,704685,0.3168
25,0,870245,111967,111967,870245,0.2573
26,0,709883,120374,120374,709883,0.3391
27,0,372898,138460,138456,372902,0.7426
28,0,854427,147383,147376,854434,0.345
29,0,828240,147861,147762,828339,0.3568
30,0,785254,150203,150137,785320,0.3824
31,0,713515,157326,157251,713590,0.4407
32,0,691656,158379,158377,691658,0.458
33,0,888420,173764,173764,888420,0.3912
34,0,1205705,224832,224806,1205731,0.3729
35,0,149971,20466,20437,150000,0.2725
36,0,478483,34197,34197,478483,0.1429
37,0,622773,44986,44986,622773,0.1445
38,0,228554,46623,46623,228554,0.408
39,0,389811,51390,51390,389811,0.2637
40,0,661214,58948,58948,661214,0.1783
41,0,500099,71632,71632,500099,0.2865
42,0,546089,72110,72110,546089,0.2641
43,0,676616,74298,74286,676628,0.2196
44,0,612784,79454,79454,612784,0.2593
45,0,627980,83563,83370,628173,0.2654
46,0,505223,87678,87678,505223,0.3471
47,0,391130,89503,89503,391130,0.4577
48,0,461370,91161,91161,461370,0.3952
49,0,645555,98447,98447,645555,0.305
50,0,904777,104055,102922,905910,0.2272
51,0,846027,113630,113630,846027,0.2686
52,0,272411,118171,118097,272485,0.8668
53,0,598881,125934,124069,600746,0.413
54,0,718394,130763,130754,718403,0.364
55,0,461914,140799,140789,461924,0.6096
56,0,738609,146440,146438,738611,0.3965
57,0,744322,153071,153071,744322,0.4113
58,0,623008,157089,157089,623008,0.5043
59,0,725408,157414,155153,727669,0.4264
60,0,430684,161243,161168,430759,0.7483
61,0,687664,168343,168343,687664,0.4896
62,0,762745,173462,173462,762745,0.4548
63,0,703676,186129,186129,703676,0.529
64,0,750336,192199,192199,750336,0.5123
65,0,488649,216245,216217,488677,0.8849
66,0,970354,220576,220576,970354,0.4546
67,0,698090,237250,237233,698107,0.6796
