Sample,Dice,HD95
0_0,1.0000,3.0000
1_0,0.9378,17.9444
2_0,1.0000,2.0000
3_0,0.0782,32.0312
4_0,0.2985,18.8733
5_0,1.0000,11.8743
6_0,1.0000,7.0000
7_0,1.0000,7.2801
8_0,0.0000,nan
9_0,0.0000,nan
Average,0.6314,nan
