Round,Train Loss,Dice WT
-1,0.9575757792592048,0.2294
-1,0.9542582198977471,0.1932
-1,0.9525401183962823,0.4168
-1,0.9505971522629262,0.3305
-1,0.9479051890969276,0.2784
-1,0.944335372298956,0.332
-1,0.939647312015295,0.2607
-1,0.933639041930437,0.2298
-1,0.9266532143950463,0.2214
-1,0.9180356414616109,0.2465
-1,0.9076316849887371,0.2379
-1,0.895021458566189,0.1857
-1,0.8794595922529698,0.3071
-1,0.8605586048960687,0.3642
-1,0.8379229693114757,0.429
-1,0.8091141544282436,0.5447
-1,0.7752791808545589,0.6784
-1,0.7376537856459617,0.5494
-1,0.6899407343566417,0.791
-1,0.6369666324555874,0.7246
-1,0.5821919746696949,0.8964
-1,0.5271672116219996,0.879
-1,0.47325936123728757,0.9
-1,0.4160364635288715,0.9692
-1,0.37172162815928467,0.9
