Sample,Dice,HD95
0_0,0.8228,25.8844
1_0,1.0000,15.6525
2_0,1.0000,5.1962
3_0,1.0000,5.0990
4_0,1.0000,5.3852
5_0,1.0000,27.9643
6_0,1.0000,20.1246
7_0,1.0000,3.0000
8_0,1.0000,2.4495
9_0,1.0000,3.1623
Average,0.9823,11.3918
