Sample,Dice,HD95
0_0,1.0000,3.0000
1_0,0.9772,17.3494
2_0,1.0000,2.8284
3_0,0.0353,32.8329
4_0,0.4640,17.8045
5_0,1.0000,6.4031
6_0,1.0000,6.7082
7_0,1.0000,7.4933
8_0,0.5795,7.2801
9_0,0.0000,nan
Average,0.7056,nan
