Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,SH,0.2,-,154016352,158321213,0.9728093173025383
-1,SH,0.2,-,154016352,169078671,0.9109153213976018
-1,SH,0.2,-,154016352,170310076,0.9043290623524273
-1,SH,0.2,-,154016352,170118832,0.9053456921338882
-1,SH,0.2,-,154016352,168825526,0.9122811905106081
-1,SH,0.2,-,154016352,167399895,0.9200504674773536
-1,SH,0.2,-,154016352,167293353,0.920636406205223
-1,SH,0.2,-,154016352,167186225,0.9212263228192384
-1,SH,0.2,-,154016352,166442522,0.9253425732230232
-1,SH,0.2,-,154016352,166654596,0.924165042631564
-1,SH,0.2,-,154016352,166496774,0.925041057050004
-1,SH,0.2,-,154016352,166644059,0.9242234769952518
-1,SH,0.2,-,154016352,166599605,0.9244700887853842
-1,SH,0.2,-,154016352,166691460,0.9239606603276904
-1,SH,0.2,-,154016352,166596249,0.9244887140005201
-1,SH,0.2,-,154016352,166450080,0.925300553030388
-1,SH,0.2,-,154016352,166441487,0.9253483253460465
-1,SH,0.2,-,154016352,166448962,0.9253067726036758
-1,SH,0.2,-,154016352,166271687,0.9262933097287833
-1,SH,0.2,-,154016352,166459520,0.9252480832614302
-1,SH,0.2,-,154016352,166121082,0.927133088498953
-1,SH,0.2,-,154016352,166261085,0.926352376845154
-1,SH,0.2,-,154016352,166322599,0.9260097721190184
-1,SH,0.2,-,154016352,166185205,0.9267753506313909
-1,SH,0.2,-,154016352,166220391,0.926579168236375
