Round,Train Loss,Dice WT
-1,0.9614830541181135,0.2827
-1,0.9518966919667011,0.3008
-1,0.9032772465869113,0.1673
-1,0.7631967160078857,0.7124
-1,0.4730019619872978,0.9976
-1,0.2615933506338446,0.993
-1,0.17437343017475027,0.9753
-1,0.15218639158987785,1.0
-1,0.12976163829769102,1.0
-1,0.11220742399628099,0.9911
-1,0.12592209652737457,0.9898
-1,0.11836427761627748,0.9876
-1,0.1053493417061127,0.9804
-1,0.10518033815933778,0.9935
-1,0.11264880390854567,0.974
-1,0.10228762218544074,0.9766
-1,0.10836065449156203,0.9957
-1,0.10605428283279009,0.9937
-1,0.10905677069414843,0.9798
-1,0.1127003491461814,0.9999
-1,0.09906191782908397,0.9737
-1,0.10510418447288306,0.9924
-1,0.1017088443309337,0.9951
-1,0.10069777256733663,1.0
-1,0.11233080485919573,0.986
