Round,Train Loss,Dice WT
-1,0.9607625911894597,0.3465
-1,0.9475114113013996,0.2322
-1,0.9211124812301836,0.2706
-1,0.8653505789214059,0.4541
-1,0.7463572272736775,0.9177
-1,0.5610857555740758,0.8985
-1,0.38948080076983105,0.9537
-1,0.2811039144663434,0.9465
-1,0.22410997960128282,0.9079
-1,0.1930950443211355,0.9105
-1,0.1800436880243452,0.9346
-1,0.170174530540642,0.911
-1,0.16236183894307993,0.9294
-1,0.15708387639177473,0.9461
-1,0.15590853157796358,0.9394
-1,0.15158574875248107,0.9215
-1,0.15221758182895812,0.9421
-1,0.1476554589836221,0.9439
-1,0.14721297876615275,0.905
-1,0.14572462423851615,0.9456
-1,0.14475152351354298,0.9479
-1,0.1442471591657714,0.9518
-1,0.14307090636146697,0.9544
-1,0.14187215578399207,0.945
-1,0.14054042834200356,0.9469
