Round,Train Loss,Dice WT
-1,0.964873971220325,0.2204
-1,0.9496225245150864,0.1842
-1,0.8850404536607218,0.4726
-1,0.7107140772775107,0.9352
-1,0.4269392704554632,0.9709
-1,0.2517678861232365,0.9848
-1,0.18656068531905903,0.9828
-1,0.16018420516275894,0.9838
-1,0.1432048790302931,0.9804
-1,0.13762907298172225,0.9653
-1,0.13403094445957858,0.9821
-1,0.13306234736068578,0.9801
-1,0.12924438121856427,0.986
-1,0.1272069920511807,0.9832
-1,0.12639948649733673,0.9831
-1,0.12828052368234186,0.9791
-1,0.1236259547518749,0.9858
-1,0.1225226349106022,0.9858
-1,0.12185524237506531,0.986
-1,0.1206608081273004,0.9616
-1,0.11834591530701695,0.9715
-1,0.11804810844215692,0.97
-1,0.1181666538995855,0.987
-1,0.1216794299144371,0.9855
-1,0.11984449367897183,0.9934
