Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,SH,0.3,-,154016352,165955218,0.9280597103984467
-1,SH,0.3,-,154016352,164146682,0.9382848918605063
-1,SH,0.3,-,154016352,164619476,0.9355900997490986
-1,SH,0.3,-,154016352,165354835,0.9314293792047447
-1,SH,0.3,-,154016352,165680635,0.9295977841107333
-1,SH,0.3,-,154016352,167502515,0.9194868005139173
-1,SH,0.3,-,154016352,168513290,0.9139715442519536
-1,SH,0.3,-,154016352,168972251,0.9114890182446391
-1,SH,0.3,-,154016352,169122960,0.9106767756017929
-1,SH,0.3,-,154016352,168575250,0.9136356121836642
-1,SH,0.3,-,154016352,168885859,0.9119552825336541
-1,SH,0.3,-,154016352,168518816,0.9139415695557069
-1,SH,0.3,-,154016352,168113676,0.9161440934506502
-1,SH,0.3,-,154016352,168657219,0.9131915728524136
-1,SH,0.3,-,154016352,168058590,0.916444384808027
-1,SH,0.3,-,154016352,167753116,0.9181132089409874
-1,SH,0.3,-,154016352,167621899,0.9188319192449478
-1,SH,0.3,-,154016352,165592292,0.9300937248197798
-1,SH,0.3,-,154016352,167517834,0.9194027141106375
-1,SH,0.3,-,154016352,167161666,0.9213616701495291
-1,SH,0.3,-,154016352,167346016,0.920346687152573
-1,SH,0.3,-,154016352,166167785,0.9268725058648288
-1,SH,0.3,-,154016352,165093406,0.9329043191702698
-1,SH,0.3,-,154016352,166182460,0.9267906594458833
-1,SH,0.3,-,154016352,164861889,0.9342144024646681
