Round,Train Loss,Dice WT
-1,0.9555218724643482,0.2988
-1,0.9448974683505146,0.3495
-1,0.8987189741695628,0.3464
-1,0.7582295040122602,0.7796
-1,0.4361354028477388,1.0
-1,0.21467066071614496,1.0
-1,0.13543132493475907,0.9852
-1,0.11058794260025025,0.968
-1,0.09676102760459193,0.992
-1,0.09137220573024589,0.8988
-1,0.08860631409813377,0.8787
-1,0.08654815950313535,0.9088
-1,0.08370812049432964,0.9237
-1,0.08122253618320496,0.9663
-1,0.08553059702159978,0.977
-1,0.0791985614960935,1.0
-1,0.07869660153108485,0.9956
-1,0.07745894293825165,1.0
-1,0.07698896552334314,0.988
-1,0.07810935132643756,0.961
-1,0.07648701086765577,0.8686
-1,0.07437581124425936,0.9924
-1,0.07678124944702917,0.9472
-1,0.073315702266052,0.9644
-1,0.07306777529355858,0.9736
