Round,Train Loss,Dice WT
-1,0.9648958524360378,0.2309
-1,0.9498997388517154,0.2845
-1,0.900175498922666,0.4576
-1,0.734071859074574,0.9405
-1,0.4328807997060757,0.9806
-1,0.22986315731324405,0.9799
-1,0.15568382997138827,0.9713
-1,0.12486488354556699,0.981
-1,0.1125706267707488,0.9904
-1,0.10371470027694515,0.9912
-1,0.09895923342190535,0.9781
-1,0.0970015133712806,0.9717
-1,0.09270727917844174,0.978
-1,0.09002294216085883,0.9804
-1,0.08887423706405304,0.9733
-1,0.08810129776304845,0.9901
-1,0.08500368282491086,0.9978
-1,0.0840770207783755,1.0
-1,0.08199979353184794,0.9868
-1,0.08151832152815426,0.9703
-1,0.07879634949506498,0.9888
-1,0.07909938649219625,0.9736
-1,0.0764850695051399,0.9882
-1,0.07743208516462177,0.9839
-1,0.07384465018323823,0.9747
