Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,KH,0,64,154016352,122987355,1.2522942053676982
-1,KH,0,64,154016352,122859447,1.2535979589750228
-1,KH,0,64,154016352,122573598,1.256521424785132
-1,KH,0,64,154016352,122247074,1.2598776147394743
-1,KH,0,64,154016352,122031070,1.2621076910986686
-1,KH,0,64,154016352,122116559,1.2612241391439796
-1,KH,0,64,154016352,121967805,1.2627623494577114
-1,KH,0,64,154016352,122064020,1.2617669973510621
-1,KH,0,64,154016352,122079858,1.2616033023236315
-1,KH,0,64,154016352,122013104,1.2622935320127582
-1,KH,0,64,154016352,121950032,1.2629463844667135
-1,KH,0,64,154016352,122077553,1.2616271232107674
-1,KH,0,64,154016352,122019991,1.2622222861825978
-1,KH,0,64,154016352,122130217,1.2610830946120402
-1,KH,0,64,154016352,122155537,1.2608217014346226
-1,KH,0,64,154016352,122160780,1.260767588419131
-1,KH,0,64,154016352,122165902,1.2607147287301166
-1,KH,0,64,154016352,122324822,1.2590768535923151
-1,KH,0,64,154016352,122278807,1.2595506595022636
-1,KH,0,64,154016352,122251001,1.259837144400969
-1,KH,0,64,154016352,122305922,1.259271419416633
-1,KH,0,64,154016352,122351761,1.258799634277434
-1,KH,0,64,154016352,122417448,1.258124185042642
-1,KH,0,64,154016352,122271283,1.2596281663291289
-1,KH,0,64,154016352,122429335,1.2580020303140582
