Round,Train Loss,Dice WT
-1,0.9915974640846252,0.0784
-1,0.9910607831180094,0.1066
-1,0.990784005522728,0.0656
-1,0.990452374368906,0.0625
-1,0.99002124235034,0.0402
-1,0.9893603113293647,0.0463
-1,0.9886060810089111,0.0337
-1,0.9876312957704068,0.0516
-1,0.9864614523947239,0.0521
-1,0.984899574071169,0.0517
-1,0.9832070069015026,0.0634
-1,0.980860820710659,0.0815
-1,0.9783335365355015,0.0787
-1,0.9750561912357807,0.1859
-1,0.9710472200810909,0.0812
-1,0.9662060302495956,0.1931
-1,0.9597915689647196,0.2103
-1,0.9520168368518351,0.2106
-1,0.9432185828685761,0.214
-1,0.9320010694861413,0.274
-1,0.9193937538564205,0.4774
-1,0.9036393646895885,0.4379
-1,0.8866340562701225,0.4592
-1,0.8709234118461608,0.3304
-1,0.8547631242871285,0.6864
