Round,Train Loss,Dice WT
-1,0.9607687548195061,0.3297
-1,0.947829514977179,0.285
-1,0.9221511790626927,0.2834
-1,0.8683519224979376,0.5027
-1,0.7550801101091661,0.9148
-1,0.5792687477249848,0.8929
-1,0.42441534443121204,0.9178
-1,0.31603502113568155,0.9397
-1,0.2623088713539274,0.9149
-1,0.23955577176652457,0.9388
-1,0.22413602812509786,0.9149
-1,0.22073476565511604,0.938
-1,0.21456108677544092,0.882
-1,0.20984683068175064,0.9445
-1,0.20802355157701596,0.9393
-1,0.20067116226020612,0.9426
-1,0.20584001941116234,0.9408
-1,0.2046879332316549,0.9061
-1,0.20416146924621179,0.9405
-1,0.19752948676284993,0.9379
-1,0.20091644192212507,0.9413
-1,0.20190814631549933,0.919
-1,0.19776354537982688,0.8947
-1,0.20144689181133324,0.9369
-1,0.20229123932750603,0.9339
