batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,210602,157749,150439,217912,1.0
2,0,222768,162397,154228,230937,1.0
3,0,112156,169918,102663,179411,1.0
4,0,298577,200621,197812,301386,1.0
5,0,6105,12470,1218,17357,0.1403
6,0,51002,42636,32020,61618,1.0
7,0,58780,46230,43067,61943,1.0
8,0,171830,51782,50432,173180,0.5824
9,0,86102,59342,39851,105593,0.7548
10,0,119618,77740,71517,125841,1.0
11,0,158208,78549,75785,160972,0.9416
12,0,95735,78584,75512,98807,1.0
13,0,81930,79080,55161,105849,1.0
14,0,107332,83463,62485,128310,0.974
15,0,98092,84845,67912,115025,1.0
16,0,115720,85112,83612,117220,1.0
17,0,90524,95788,65453,120859,1.0
18,0,93279,98011,69159,122131,1.0
19,0,176502,98512,95602,179412,1.0
20,0,98257,98996,70385,126868,1.0
21,0,128580,105016,99883,133713,1.0
22,0,155977,107675,100273,163379,1.0
23,0,93268,107935,73546,127657,1.0
24,0,143998,111614,108540,147072,1.0
25,0,152487,111967,107216,157238,1.0
26,0,190552,120374,118021,192905,1.0
27,0,125003,138460,102414,161049,1.0
28,0,125924,147383,100902,172405,1.0
29,0,157903,147861,101383,204381,0.9921
30,0,107562,150203,97731,160034,1.0
31,0,209020,157326,144773,221573,1.0
32,0,199186,158379,143545,214020,1.0
33,0,232487,173764,155185,251066,1.0
34,0,306105,224832,213279,317658,1.0
35,0,21953,20466,14789,27630,1.0
36,0,76786,34197,34026,76957,0.8843
37,0,122634,44986,43962,123658,0.711
38,0,53407,46623,43351,56679,1.0
39,0,65685,51390,46259,70816,1.0
40,0,135548,58948,58945,135551,0.8697
41,0,117714,71632,71312,118034,1.0
42,0,124874,72110,71554,125430,1.0
43,0,88830,74298,68281,94847,1.0
44,0,155402,79454,78494,156362,1.0
45,0,112286,83563,74859,120990,1.0
46,0,114762,87678,80166,122274,1.0
47,0,102152,89503,78301,113354,1.0
48,0,135211,91161,89987,136385,1.0
49,0,125974,98447,92623,131798,1.0
50,0,110677,104055,69490,145242,0.9569
51,0,210990,113630,113271,211349,1.0
52,0,92572,118171,83576,127167,1.0
53,0,56834,125934,51523,131245,0.7851
54,0,198890,130763,124114,205539,1.0
55,0,143006,140799,117034,166771,1.0
56,0,195600,146440,138907,203133,1.0
57,0,214565,153071,147437,220199,1.0
58,0,150927,157089,131334,176682,1.0
59,0,110232,157414,91020,176626,1.0
60,0,108069,161243,89712,179600,0.999
61,0,230669,168343,162342,236670,1.0
62,0,222486,173462,160736,235212,1.0
63,0,251907,186129,180809,257227,1.0
64,0,261314,192199,187322,266191,1.0
65,0,204414,216245,175373,245286,1.0
66,0,322669,220576,217261,325984,1.0
67,0,271985,237250,211973,297262,1.0
