Round,Train Loss,Dice WT
-1,0.9629250386357308,0.1957
-1,0.9600924457609652,0.3694
-1,0.9585736086964607,0.3136
-1,0.956876964867115,0.3394
-1,0.954560776501894,0.3091
-1,0.9514451909065246,0.3378
-1,0.9473260594904422,0.3249
-1,0.9421281667053698,0.1707
-1,0.9358490614593029,0.388
-1,0.9280907574295998,0.2861
-1,0.9187899179756641,0.234
-1,0.9078037880361081,0.2746
-1,0.8939635482430457,0.4882
-1,0.8770537041127682,0.4582
-1,0.8559918117523193,0.5634
-1,0.8302069184184073,0.5878
-1,0.8001981963217257,0.6377
-1,0.7626344045996666,0.6609
-1,0.7186144274473191,0.7966
-1,0.6673074884712695,0.9686
-1,0.6128539878129959,0.9122
-1,0.5541775964200497,0.9945
-1,0.4989292858541011,0.9386
-1,0.4428218181431293,0.9693
-1,0.3956900615990162,0.9834
