Round,Train Loss,Dice WT
-1,0.9890212883055209,0.1057
-1,0.9882947501540185,0.091
-1,0.9879375422000883,0.0852
-1,0.9874232779443265,0.0733
-1,0.9868392290174961,0.0742
-1,0.9859455950558186,0.0528
-1,0.9847504790127276,0.0532
-1,0.9833426548540591,0.0519
-1,0.9815870156884194,0.0502
-1,0.9794064784049986,0.0499
-1,0.9768206599354743,0.0607
-1,0.9735793732106686,0.0694
-1,0.9696965458989144,0.0787
-1,0.9649659471213818,0.1216
-1,0.9587021887302398,0.1148
-1,0.9512695196270944,0.1626
-1,0.942076494693756,0.1585
-1,0.9302051340043545,0.1894
-1,0.9148615324497223,0.3364
-1,0.8984578774869441,0.5521
-1,0.8757352292537689,0.4915
-1,0.8488781146705151,0.3541
-1,0.8161456286907196,0.6397
-1,0.7810998967289924,0.6984
-1,0.753338983952999,0.7864
